   W          E2+(pi0_p)
 (MeV)       Re        Im
 1137.70   -0.00210   0.00000
 1137.80   -0.00210   0.00000
 1137.90   -0.00211   0.00000
 1138.00   -0.00211   0.00000
 1138.10   -0.00212   0.00000
 1138.20   -0.00212   0.00000
 1138.30   -0.00213   0.00000
 1138.40   -0.00213   0.00000
 1138.50   -0.00213   0.00000
 1138.60   -0.00214   0.00000
 1138.70   -0.00214   0.00000
 1138.80   -0.00215   0.00000
 1138.90   -0.00215   0.00000
 1139.00   -0.00216   0.00000
 1139.10   -0.00216   0.00000
 1139.20   -0.00216   0.00000
 1139.30   -0.00217   0.00000
 1139.40   -0.00217   0.00000
 1139.50   -0.00218   0.00000
 1139.60   -0.00218   0.00000
 1139.70   -0.00219   0.00000
 1139.80   -0.00219   0.00000
 1139.90   -0.00220   0.00000
 1140.00   -0.00220   0.00000
 1140.10   -0.00220   0.00000
 1140.20   -0.00221   0.00000
 1140.30   -0.00221   0.00000
 1140.40   -0.00222   0.00000
 1140.50   -0.00222   0.00000
 1140.60   -0.00223   0.00000
 1140.70   -0.00223   0.00000
 1140.80   -0.00224   0.00000
 1140.90   -0.00224   0.00000
 1141.00   -0.00224   0.00000
 1141.10   -0.00225   0.00000
 1141.20   -0.00225   0.00000
 1141.30   -0.00226   0.00000
 1141.40   -0.00226   0.00000
 1141.50   -0.00227   0.00000
 1141.60   -0.00227   0.00000
 1141.70   -0.00228   0.00000
 1141.80   -0.00228   0.00000
 1141.90   -0.00228   0.00000
 1142.00   -0.00229   0.00000
 1142.10   -0.00229   0.00000
 1142.20   -0.00230   0.00000
 1142.30   -0.00230   0.00000
 1142.40   -0.00231   0.00000
 1142.50   -0.00231   0.00000
 1142.60   -0.00232   0.00000
 1142.70   -0.00232   0.00000
 1142.80   -0.00233   0.00000
 1142.90   -0.00233   0.00000
 1143.00   -0.00233   0.00000
 1143.10   -0.00234   0.00000
 1143.20   -0.00234   0.00000
 1143.30   -0.00235   0.00000
 1143.40   -0.00235   0.00000
 1143.50   -0.00236   0.00000
 1143.60   -0.00236   0.00000
 1143.70   -0.00237   0.00000
 1143.80   -0.00237   0.00000
 1143.90   -0.00238   0.00000
 1144.00   -0.00238   0.00000
 1144.10   -0.00238   0.00000
 1144.20   -0.00239   0.00000
 1144.30   -0.00239   0.00000
 1144.40   -0.00240   0.00000
 1144.50   -0.00240   0.00000
 1144.60   -0.00241   0.00000
 1144.70   -0.00241   0.00000
 1144.80   -0.00242   0.00000
 1144.90   -0.00242   0.00000
 1145.00   -0.00243   0.00000
 1145.10   -0.00243   0.00000
 1145.20   -0.00244   0.00000
 1145.30   -0.00244   0.00000
