   W          M2-(pi0_p)
 (MeV)       Re        Im
 1140.10    0.06988   0.00000
 1140.20    0.07003   0.00000
 1140.30    0.07019   0.00000
 1140.40    0.07034   0.00000
 1140.50    0.07050   0.00000
 1140.60    0.07065   0.00000
 1140.70    0.07081   0.00000
 1140.80    0.07096   0.00000
 1140.90    0.07112   0.00000
 1141.00    0.07128   0.00000
 1141.10    0.07143   0.00000
 1141.20    0.07159   0.00000
 1141.30    0.07174   0.00000
 1141.40    0.07190   0.00000
 1141.50    0.07206   0.00000
 1141.60    0.07221   0.00000
 1141.70    0.07237   0.00000
 1141.80    0.07253   0.00000
 1141.90    0.07269   0.00000
 1142.00    0.07284   0.00000
 1142.10    0.07300   0.00000
 1142.20    0.07316   0.00000
 1142.30    0.07332   0.00000
 1142.40    0.07347   0.00000
 1142.50    0.07363   0.00000
 1142.60    0.07379   0.00000
 1142.70    0.07395   0.00000
 1142.80    0.07411   0.00000
 1142.90    0.07427   0.00000
 1143.00    0.07443   0.00000
 1143.10    0.07459   0.00000
 1143.20    0.07475   0.00000
 1143.30    0.07491   0.00000
 1143.40    0.07507   0.00000
 1143.50    0.07522   0.00000
 1143.60    0.07538   0.00000
 1143.70    0.07555   0.00000
 1143.80    0.07571   0.00000
 1143.90    0.07587   0.00000
 1144.00    0.07603   0.00000
 1144.10    0.07619   0.00000
 1144.20    0.07635   0.00000
 1144.30    0.07651   0.00000
 1144.40    0.07667   0.00000
 1144.50    0.07683   0.00000
 1144.60    0.07699   0.00000
 1144.70    0.07716   0.00000
 1144.80    0.07732   0.00000
 1144.90    0.07748   0.00000
 1145.00    0.07764   0.00000
 1145.10    0.07781   0.00000
 1145.20    0.07797   0.00000
 1145.30    0.07813   0.00000
 1145.40    0.07829   0.00000
 1145.50    0.07846   0.00000
 1145.60    0.07862   0.00000
 1145.70    0.07878   0.00000
 1145.80    0.07895   0.00000
 1145.90    0.07911   0.00000
 1146.00    0.07928   0.00000
 1146.10    0.07944   0.00000
 1146.20    0.07960   0.00000
 1146.30    0.07977   0.00000
 1146.40    0.07993   0.00000
 1146.50    0.08010   0.00000
 1146.60    0.08026   0.00000
 1146.70    0.08043   0.00000
 1146.80    0.08059   0.00000
 1146.90    0.08076   0.00000
 1147.00    0.08092   0.00000
 1147.10    0.08109   0.00000
 1147.20    0.08126   0.00000
 1147.30    0.08142   0.00000
 1147.40    0.08159   0.00000
 1147.50    0.08176   0.00000
 1147.60    0.08192   0.00000
 1147.70    0.08209   0.00000
 1147.80    0.08226   0.00000
 1147.90    0.08242   0.00000
 1148.00    0.08259   0.00000
 1148.10    0.08276   0.00000
 1148.20    0.08293   0.00000
 1148.30    0.08309   0.00000
 1148.40    0.08326   0.00000
 1148.50    0.08343   0.00000
 1148.60    0.08360   0.00000
 1148.70    0.08377   0.00000
 1148.80    0.08393   0.00000
 1148.90    0.08410   0.00000
 1149.00    0.08427   0.00000
 1149.10    0.08444   0.00000
 1149.20    0.08461   0.00000
 1149.30    0.08478   0.00000
 1149.40    0.08495   0.00000
 1149.50    0.08512   0.00000
 1149.60    0.08529   0.00000
 1149.70    0.08546   0.00000
 1149.80    0.08563   0.00000
 1149.90    0.08580   0.00000
 1150.00    0.08597   0.00000
 1150.10    0.08614   0.00000
 1150.20    0.08631   0.00000
 1150.30    0.08648   0.00000
 1150.40    0.08665   0.00000
 1150.50    0.08683   0.00000
 1150.60    0.08700   0.00000
 1150.70    0.08717   0.00000
 1150.80    0.08734   0.00000
 1150.90    0.08751   0.00000
 1151.00    0.08769   0.00000
 1151.10    0.08786   0.00000
 1151.20    0.08803   0.00000
 1151.30    0.08820   0.00000
 1151.40    0.08838   0.00000
 1151.50    0.08855   0.00000
 1151.60    0.08872   0.00000
 1151.70    0.08890   0.00000
 1151.80    0.08907   0.00000
 1151.90    0.08924   0.00000
 1152.00    0.08942   0.00000
 1152.10    0.08959   0.00000
 1152.20    0.08976   0.00000
 1152.30    0.08994   0.00000
 1152.40    0.09011   0.00000
 1152.50    0.09029   0.00000
 1152.60    0.09046   0.00000
 1152.70    0.09064   0.00000
 1152.80    0.09081   0.00000
 1152.90    0.09099   0.00000
 1153.00    0.09116   0.00000
 1153.10    0.09134   0.00000
 1153.20    0.09152   0.00000
 1153.30    0.09169   0.00000
 1153.40    0.09187   0.00000
 1153.50    0.09204   0.00000
 1153.60    0.09222   0.00000
 1153.70    0.09240   0.00000
 1153.80    0.09257   0.00000
 1153.90    0.09275   0.00000
 1154.00    0.09293   0.00000
 1154.10    0.09311   0.00000
 1154.20    0.09328   0.00000
 1154.30    0.09346   0.00000
 1154.40    0.09364   0.00000
 1154.50    0.09382   0.00000
 1154.60    0.09400   0.00000
 1154.70    0.09417   0.00000
 1154.80    0.09435   0.00000
