   W         E2+(pi0_p)
 (MeV)      Re      Im
 1853.0   -0.021   0.000
 1854.0   -0.021   0.000
 1855.0   -0.021   0.000
 1856.0   -0.021   0.000
 1857.0   -0.021   0.000
 1858.0   -0.021   0.000
 1859.0   -0.021   0.000
 1860.0   -0.021   0.000
 1861.0   -0.021   0.000
 1862.0   -0.021   0.000
 1863.0   -0.021   0.000
 1864.0   -0.021   0.000
 1865.0   -0.021   0.000
 1866.0   -0.021   0.000
 1867.0   -0.021   0.000
 1868.0   -0.021   0.000
 1869.0   -0.021   0.000
 1870.0   -0.021   0.000
 1871.0   -0.021   0.000
 1872.0   -0.021   0.000
 1873.0   -0.021   0.000
 1874.0   -0.021   0.000
 1875.0   -0.021   0.000
 1876.0   -0.021   0.000
 1877.0   -0.021   0.000
 1878.0   -0.021   0.000
 1879.0   -0.021   0.000
 1880.0   -0.021   0.000
 1881.0   -0.020   0.000
 1882.0   -0.020   0.000
 1883.0   -0.020   0.000
 1884.0   -0.020   0.000
 1885.0   -0.020   0.000
 1886.0   -0.020   0.000
 1887.0   -0.020   0.000
 1888.0   -0.020   0.000
 1889.0   -0.020   0.000
 1890.0   -0.020   0.000
 1891.0   -0.020   0.000
 1892.0   -0.020   0.000
 1893.0   -0.020   0.000
 1894.0   -0.020   0.000
 1895.0   -0.020   0.000
 1896.0   -0.020   0.000
 1897.0   -0.020   0.000
 1898.0   -0.020   0.000
 1899.0   -0.020   0.000
 1900.0   -0.020   0.000
 1901.0   -0.020   0.000
 1902.0   -0.020   0.000
 1903.0   -0.020   0.000
 1904.0   -0.020   0.000
 1905.0   -0.020   0.000
 1906.0   -0.020   0.000
 1907.0   -0.020   0.000
 1908.0   -0.020   0.000
 1909.0   -0.019   0.000
 1910.0   -0.019   0.000
 1911.0   -0.019   0.000
 1912.0   -0.019   0.000
 1913.0   -0.019   0.000
 1914.0   -0.019   0.000
 1915.0   -0.019   0.000
 1916.0   -0.019   0.000
 1917.0   -0.019   0.000
 1918.0   -0.019   0.000
 1919.0   -0.019   0.000
 1920.0   -0.019   0.000
 1921.0   -0.019   0.000
 1922.0   -0.019   0.000
 1923.0   -0.019   0.000
 1924.0   -0.019   0.000
 1925.0   -0.019   0.000
 1926.0   -0.019   0.000
 1927.0   -0.019   0.000
 1928.0   -0.019   0.000
 1929.0   -0.019   0.000
 1930.0   -0.019   0.000
 1931.0   -0.019   0.000
 1932.0   -0.019   0.000
 1933.0   -0.019   0.000
 1934.0   -0.019   0.000
 1935.0   -0.018   0.000
 1936.0   -0.018   0.000
 1937.0   -0.018   0.000
 1938.0   -0.018   0.000
 1939.0   -0.018   0.000
 1940.0   -0.018   0.000
 1941.0   -0.018   0.000
 1942.0   -0.018   0.000
 1943.0   -0.018   0.000
 1944.0   -0.018   0.000
 1945.0   -0.018   0.000
 1946.0   -0.018   0.000
 1947.0   -0.018   0.000
 1948.0   -0.018   0.000
 1949.0   -0.018   0.000
 1950.0   -0.018   0.000
 1951.0   -0.018   0.000
 1952.0   -0.018   0.000
 1953.0   -0.018   0.000
 1954.0   -0.018   0.000
 1955.0   -0.018   0.000
 1956.0   -0.018   0.000
 1957.0   -0.018   0.000
 1958.0   -0.017   0.000
 1959.0   -0.017   0.000
 1960.0   -0.017   0.000
 1961.0   -0.017   0.000
 1962.0   -0.017   0.000
 1963.0   -0.017   0.000
 1964.0   -0.017   0.000
 1965.0   -0.017   0.000
 1966.0   -0.017   0.000
 1967.0   -0.017   0.000
 1968.0   -0.017   0.000
 1969.0   -0.017   0.000
 1970.0   -0.017   0.000
 1971.0   -0.017   0.000
