   W         E2-(pi0_p)
 (MeV)      Re      Im
 1740.0   -1.863   0.000
 1741.0   -1.863   0.000
 1742.0   -1.863   0.000
 1743.0   -1.862   0.000
 1744.0   -1.862   0.000
 1745.0   -1.862   0.000
 1746.0   -1.861   0.000
 1747.0   -1.861   0.000
 1748.0   -1.861   0.000
 1749.0   -1.861   0.000
 1750.0   -1.860   0.000
 1751.0   -1.860   0.000
 1752.0   -1.860   0.000
 1753.0   -1.859   0.000
 1754.0   -1.859   0.000
 1755.0   -1.859   0.000
 1756.0   -1.858   0.000
 1757.0   -1.858   0.000
 1758.0   -1.858   0.000
 1759.0   -1.857   0.000
 1760.0   -1.857   0.000
 1761.0   -1.856   0.000
 1762.0   -1.856   0.000
 1763.0   -1.856   0.000
 1764.0   -1.855   0.000
 1765.0   -1.855   0.000
 1766.0   -1.855   0.000
 1767.0   -1.854   0.000
 1768.0   -1.854   0.000
 1769.0   -1.854   0.000
 1770.0   -1.853   0.000
 1771.0   -1.853   0.000
 1772.0   -1.852   0.000
 1773.0   -1.852   0.000
 1774.0   -1.852   0.000
 1775.0   -1.851   0.000
 1776.0   -1.851   0.000
 1777.0   -1.850   0.000
 1778.0   -1.850   0.000
 1779.0   -1.850   0.000
 1780.0   -1.849   0.000
 1781.0   -1.849   0.000
 1782.0   -1.848   0.000
 1783.0   -1.848   0.000
 1784.0   -1.848   0.000
 1785.0   -1.847   0.000
 1786.0   -1.847   0.000
 1787.0   -1.846   0.000
 1788.0   -1.846   0.000
 1789.0   -1.845   0.000
 1790.0   -1.845   0.000
 1791.0   -1.845   0.000
 1792.0   -1.844   0.000
 1793.0   -1.844   0.000
 1794.0   -1.843   0.000
 1795.0   -1.843   0.000
 1796.0   -1.842   0.000
 1797.0   -1.842   0.000
 1798.0   -1.841   0.000
 1799.0   -1.841   0.000
 1800.0   -1.840   0.000
 1801.0   -1.840   0.000
 1802.0   -1.840   0.000
 1803.0   -1.839   0.000
 1804.0   -1.839   0.000
 1805.0   -1.838   0.000
 1806.0   -1.838   0.000
 1807.0   -1.837   0.000
 1808.0   -1.837   0.000
 1809.0   -1.836   0.000
 1810.0   -1.836   0.000
 1811.0   -1.835   0.000
 1812.0   -1.835   0.000
 1813.0   -1.834   0.000
 1814.0   -1.834   0.000
 1815.0   -1.833   0.000
 1816.0   -1.833   0.000
 1817.0   -1.832   0.000
 1818.0   -1.832   0.000
 1819.0   -1.831   0.000
 1820.0   -1.831   0.000
 1821.0   -1.830   0.000
 1822.0   -1.830   0.000
 1823.0   -1.829   0.000
 1824.0   -1.829   0.000
 1825.0   -1.828   0.000
 1826.0   -1.827   0.000
 1827.0   -1.827   0.000
 1828.0   -1.826   0.000
 1829.0   -1.826   0.000
 1830.0   -1.825   0.000
 1831.0   -1.825   0.000
 1832.0   -1.824   0.000
 1833.0   -1.824   0.000
 1834.0   -1.823   0.000
 1835.0   -1.823   0.000
 1836.0   -1.822   0.000
 1837.0   -1.821   0.000
 1838.0   -1.821   0.000
 1839.0   -1.820   0.000
 1840.0   -1.820   0.000
 1841.0   -1.819   0.000
 1842.0   -1.819   0.000
 1843.0   -1.818   0.000
 1844.0   -1.818   0.000
 1845.0   -1.817   0.000
 1846.0   -1.816   0.000
 1847.0   -1.816   0.000
 1848.0   -1.815   0.000
 1849.0   -1.815   0.000
 1850.0   -1.814   0.000
 1851.0   -1.813   0.000
 1852.0   -1.813   0.000
 1853.0   -1.812   0.000
 1854.0   -1.812   0.000
 1855.0   -1.811   0.000
 1856.0   -1.810   0.000
 1857.0   -1.810   0.000
 1858.0   -1.809   0.000
 1859.0   -1.809   0.000
 1860.0   -1.808   0.000
 1861.0   -1.807   0.000
 1862.0   -1.807   0.000
 1863.0   -1.806   0.000
 1864.0   -1.806   0.000
 1865.0   -1.805   0.000
 1866.0   -1.804   0.000
 1867.0   -1.804   0.000
 1868.0   -1.803   0.000
 1869.0   -1.802   0.000
 1870.0   -1.802   0.000
 1871.0   -1.801   0.000
 1872.0   -1.800   0.000
 1873.0   -1.800   0.000
 1874.0   -1.799   0.000
 1875.0   -1.799   0.000
 1876.0   -1.798   0.000
 1877.0   -1.797   0.000
 1878.0   -1.797   0.000
 1879.0   -1.796   0.000
 1880.0   -1.795   0.000
 1881.0   -1.795   0.000
 1882.0   -1.794   0.000
 1883.0   -1.793   0.000
 1884.0   -1.793   0.000
 1885.0   -1.792   0.000
 1886.0   -1.791   0.000
 1887.0   -1.791   0.000
 1888.0   -1.790   0.000
 1889.0   -1.789   0.000
 1890.0   -1.789   0.000
 1891.0   -1.788   0.000
 1892.0   -1.787   0.000
 1893.0   -1.787   0.000
 1894.0   -1.786   0.000
 1895.0   -1.785   0.000
 1896.0   -1.785   0.000
 1897.0   -1.784   0.000
 1898.0   -1.783   0.000
 1899.0   -1.782   0.000
 1900.0   -1.782   0.000
 1901.0   -1.781   0.000
 1902.0   -1.780   0.000
 1903.0   -1.780   0.000
