   W          M2-(pi0_p)
 (MeV)       Re        Im
 1154.90    0.09606   0.00137
 1155.00    0.09625   0.00137
 1155.10    0.09643   0.00138
 1155.20    0.09662   0.00138
 1155.30    0.09680   0.00138
 1155.40    0.09699   0.00139
 1155.50    0.09717   0.00139
 1155.60    0.09736   0.00140
 1155.70    0.09754   0.00140
 1155.80    0.09773   0.00141
 1155.90    0.09791   0.00141
 1156.00    0.09810   0.00142
 1156.10    0.09829   0.00142
 1156.20    0.09847   0.00143
 1156.30    0.09866   0.00143
 1156.40    0.09885   0.00144
 1156.50    0.09903   0.00144
 1156.60    0.09922   0.00145
 1156.70    0.09941   0.00145
 1156.80    0.09960   0.00146
 1156.90    0.09978   0.00146
 1157.00    0.09997   0.00147
 1157.10    0.10016   0.00148
 1157.20    0.10035   0.00148
 1157.30    0.10054   0.00149
 1157.40    0.10073   0.00149
 1157.50    0.10092   0.00150
 1157.60    0.10110   0.00150
 1157.70    0.10129   0.00151
 1157.80    0.10148   0.00151
 1157.90    0.10167   0.00152
 1158.00    0.10186   0.00152
 1158.10    0.10205   0.00153
 1158.20    0.10224   0.00153
 1158.30    0.10243   0.00154
 1158.40    0.10262   0.00154
 1158.50    0.10282   0.00155
 1158.60    0.10301   0.00155
 1158.70    0.10320   0.00156
 1158.80    0.10339   0.00156
 1158.90    0.10358   0.00157
 1159.00    0.10377   0.00158
 1159.10    0.10396   0.00158
 1159.20    0.10416   0.00159
 1159.30    0.10435   0.00159
 1159.40    0.10454   0.00160
 1159.50    0.10473   0.00160
 1159.60    0.10493   0.00161
 1159.70    0.10512   0.00161
 1159.80    0.10531   0.00162
