   W          M2+(pi0_p)
 (MeV)       Re        Im
 1143.70   -0.08868   0.00000
 1143.80   -0.08881   0.00000
 1143.90   -0.08895   0.00000
 1144.00   -0.08909   0.00000
 1144.10   -0.08923   0.00000
 1144.20   -0.08937   0.00000
 1144.30   -0.08951   0.00000
 1144.40   -0.08965   0.00000
 1144.50   -0.08978   0.00000
 1144.60   -0.08992   0.00000
 1144.70   -0.09006   0.00000
 1144.80   -0.09020   0.00000
 1144.90   -0.09034   0.00000
 1145.00   -0.09048   0.00000
 1145.10   -0.09062   0.00000
 1145.20   -0.09076   0.00000
 1145.30   -0.09090   0.00000
 1145.40   -0.09104   0.00000
 1145.50   -0.09117   0.00000
 1145.60   -0.09131   0.00000
 1145.70   -0.09145   0.00000
 1145.80   -0.09159   0.00000
 1145.90   -0.09173   0.00000
 1146.00   -0.09187   0.00000
 1146.10   -0.09201   0.00000
 1146.20   -0.09215   0.00000
 1146.30   -0.09229   0.00000
 1146.40   -0.09243   0.00000
 1146.50   -0.09257   0.00000
 1146.60   -0.09271   0.00000
 1146.70   -0.09285   0.00000
 1146.80   -0.09299   0.00000
 1146.90   -0.09312   0.00000
 1147.00   -0.09326   0.00000
 1147.10   -0.09340   0.00000
 1147.20   -0.09354   0.00000
 1147.30   -0.09368   0.00000
 1147.40   -0.09382   0.00000
 1147.50   -0.09396   0.00000
 1147.60   -0.09410   0.00000
 1147.70   -0.09424   0.00000
 1147.80   -0.09438   0.00000
 1147.90   -0.09452   0.00000
 1148.00   -0.09466   0.00000
 1148.10   -0.09480   0.00000
 1148.20   -0.09494   0.00000
 1148.30   -0.09508   0.00000
 1148.40   -0.09522   0.00000
 1148.50   -0.09536   0.00000
 1148.60   -0.09550   0.00000
 1148.70   -0.09564   0.00000
 1148.80   -0.09578   0.00000
 1148.90   -0.09592   0.00000
 1149.00   -0.09606   0.00000
 1149.10   -0.09620   0.00000
 1149.20   -0.09634   0.00000
 1149.30   -0.09648   0.00000
 1149.40   -0.09662   0.00000
 1149.50   -0.09676   0.00000
 1149.60   -0.09690   0.00000
 1149.70   -0.09704   0.00000
 1149.80   -0.09718   0.00000
 1149.90   -0.09732   0.00000
