   W          E2-(pi0_p)
 (MeV)       Re        Im
 1135.90   -0.57482   0.00000
 1136.00   -0.57547   0.00000
 1136.10   -0.57613   0.00000
 1136.20   -0.57678   0.00000
 1136.30   -0.57743   0.00000
 1136.40   -0.57808   0.00000
 1136.50   -0.57873   0.00000
 1136.60   -0.57937   0.00000
 1136.70   -0.58002   0.00000
 1136.80   -0.58067   0.00000
 1136.90   -0.58132   0.00000
 1137.00   -0.58196   0.00000
 1137.10   -0.58261   0.00000
 1137.20   -0.58325   0.00000
 1137.30   -0.58390   0.00000
 1137.40   -0.58454   0.00000
 1137.50   -0.58518   0.00000
 1137.60   -0.58583   0.00000
 1137.70   -0.58647   0.00000
 1137.80   -0.58711   0.00000
 1137.90   -0.58775   0.00000
 1138.00   -0.58839   0.00000
 1138.10   -0.58903   0.00000
 1138.20   -0.58967   0.00000
 1138.30   -0.59031   0.00000
 1138.40   -0.59094   0.00000
 1138.50   -0.59158   0.00000
 1138.60   -0.59222   0.00000
 1138.70   -0.59285   0.00000
 1138.80   -0.59349   0.00000
 1138.90   -0.59412   0.00000
 1139.00   -0.59475   0.00000
 1139.10   -0.59539   0.00000
 1139.20   -0.59602   0.00000
 1139.30   -0.59665   0.00000
 1139.40   -0.59728   0.00000
 1139.50   -0.59791   0.00000
 1139.60   -0.59854   0.00000
 1139.70   -0.59917   0.00000
 1139.80   -0.59980   0.00000
 1139.90   -0.60043   0.00000
 1140.00   -0.60106   0.00000
 1140.10   -0.60168   0.00000
 1140.20   -0.60231   0.00000
 1140.30   -0.60294   0.00000
 1140.40   -0.60356   0.00000
 1140.50   -0.60419   0.00000
 1140.60   -0.60481   0.00000
 1140.70   -0.60543   0.00000
 1140.80   -0.60606   0.00000
 1140.90   -0.60668   0.00000
 1141.00   -0.60730   0.00000
 1141.10   -0.60792   0.00000
 1141.20   -0.60854   0.00000
 1141.30   -0.60916   0.00000
 1141.40   -0.60978   0.00000
 1141.50   -0.61040   0.00000
 1141.60   -0.61102   0.00000
 1141.70   -0.61164   0.00000
 1141.80   -0.61225   0.00000
 1141.90   -0.61287   0.00000
 1142.00   -0.61349   0.00000
 1142.10   -0.61410   0.00000
 1142.20   -0.61472   0.00000
 1142.30   -0.61533   0.00000
 1142.40   -0.61594   0.00000
 1142.50   -0.61656   0.00000
 1142.60   -0.61717   0.00000
 1142.70   -0.61778   0.00000
 1142.80   -0.61839   0.00000
 1142.90   -0.61900   0.00000
 1143.00   -0.61961   0.00000
 1143.10   -0.62022   0.00000
 1143.20   -0.62083   0.00000
 1143.30   -0.62144   0.00000
 1143.40   -0.62204   0.00000
 1143.50   -0.62265   0.00000
 1143.60   -0.62326   0.00000
 1143.70   -0.62386   0.00000
 1143.80   -0.62447   0.00000
 1143.90   -0.62507   0.00000
 1144.00   -0.62568   0.00000
 1144.10   -0.62628   0.00000
 1144.20   -0.62688   0.00000
 1144.30   -0.62749   0.00000
 1144.40   -0.62809   0.00000
 1144.50   -0.62869   0.00000
 1144.60   -0.62929   0.00000
 1144.70   -0.62989   0.00000
 1144.80   -0.63049   0.00000
 1144.90   -0.63109   0.00000
 1145.00   -0.63169   0.00000
 1145.10   -0.63228   0.00000
 1145.20   -0.63288   0.00000
 1145.30   -0.63348   0.00000
 1145.40   -0.63407   0.00000
 1145.50   -0.63467   0.00000
 1145.60   -0.63526   0.00000
 1145.70   -0.63586   0.00000
 1145.80   -0.63645   0.00000
 1145.90   -0.63705   0.00000
 1146.00   -0.63764   0.00000
 1146.10   -0.63823   0.00000
 1146.20   -0.63882   0.00000
 1146.30   -0.63941   0.00000
 1146.40   -0.64000   0.00000
 1146.50   -0.64059   0.00000
 1146.60   -0.64118   0.00000
 1146.70   -0.64177   0.00000
 1146.80   -0.64236   0.00000
 1146.90   -0.64295   0.00000
 1147.00   -0.64353   0.00000
 1147.10   -0.64412   0.00000
 1147.20   -0.64471   0.00000
 1147.30   -0.64529   0.00000
 1147.40   -0.64588   0.00000
 1147.50   -0.64646   0.00000
 1147.60   -0.64705   0.00000
 1147.70   -0.64763   0.00000
 1147.80   -0.64821   0.00000
 1147.90   -0.64879   0.00000
 1148.00   -0.64938   0.00000
