   W          M1+(pi0_p)
 (MeV)       Re        Im
 1152.2    11.70522   0.00000
 1152.3    11.71984   0.00000
 1152.4    11.73447   0.00000
 1152.5    11.74910   0.00000
 1152.6    11.76374   0.00000
 1152.7    11.77838   0.00000
 1152.8    11.79303   0.00000
 1152.9    11.80769   0.00000
 1153.0    11.82235   0.00000
 1153.1    11.83702   0.00000
 1153.2    11.85169   0.00000
 1153.3    11.86637   0.00000
 1153.4    11.88106   0.00000
 1153.5    11.89575   0.00000
 1153.6    11.91045   0.00000
 1153.7    11.92516   0.00000
 1153.8    11.93987   0.00000
 1153.9    11.95458   0.00000
 1154.0    11.96930   0.00000
 1154.1    11.98403   0.00000
 1154.2    11.99877   0.00000
 1154.3    12.01351   0.00000
 1154.4    12.02825   0.00000
 1154.5    12.04300   0.00000
 1154.6    12.05776   0.00000
 1154.7    12.07252   0.00000
 1154.8    12.08729   0.00000
 1154.9    12.10207   0.00000
 1155.0    12.11685   0.00000
 1155.1    12.13164   0.00000
 1155.2    12.14643   0.00000
 1155.3    12.16123   0.00000
 1155.4    12.17604   0.00000
 1155.5    12.19085   0.00000
 1155.6    12.20567   0.00000
 1155.7    12.22049   0.00000
 1155.8    12.23532   0.00000
 1155.9    12.25016   0.00000
 1156.0    12.26500   0.00000
 1156.1    12.27985   0.00000
 1156.2    12.29470   0.00000
 1156.3    12.30956   0.00000
 1156.4    12.32442   0.00000
 1156.5    12.33930   0.00000
 1156.6    12.35417   0.00000
 1156.7    12.36906   0.00000
 1156.8    12.38395   0.00000
 1156.9    12.39884   0.00000
 1157.0    12.41375   0.00000
 1157.1    12.42865   0.00000
 1157.2    12.44357   0.00000
 1157.3    12.45849   0.00000
 1157.4    12.47341   0.00000
 1157.5    12.48835   0.00000
 1157.6    12.50328   0.00000
 1157.7    12.51823   0.00000
 1157.8    12.53318   0.00000
 1157.9    12.54813   0.00000
 1158.0    12.56310   0.00000
 1158.1    12.57807   0.00000
 1158.2    12.59304   0.00000
 1158.3    12.60802   0.00000
 1158.4    12.62301   0.00000
 1158.5    12.63800   0.00000
 1158.6    12.65300   0.00000
 1158.7    12.66800   0.00000
 1158.8    12.68301   0.00000
 1158.9    12.69803   0.00000
 1159.0    12.71305   0.00000
 1159.1    12.72808   0.00000
 1159.2    12.74312   0.00000
 1159.3    12.75816   0.00000
 1159.4    12.77321   0.00000
 1159.5    12.78826   0.00000
 1159.6    12.80332   0.00000
 1159.7    12.81839   0.00000
 1159.8    12.83346   0.00000
