   W          E1+(pi0_p)
 (MeV)       Re        Im
 1114.8    -0.23346   0.00000
 1114.9    -0.23407   0.00000
 1115.0    -0.23469   0.00000
 1115.1    -0.23531   0.00000
 1115.2    -0.23593   0.00000
 1115.3    -0.23654   0.00000
 1115.4    -0.23716   0.00000
 1115.5    -0.23778   0.00000
 1115.6    -0.23840   0.00000
 1115.7    -0.23902   0.00000
 1115.8    -0.23964   0.00000
 1115.9    -0.24027   0.00000
 1116.0    -0.24089   0.00000
 1116.1    -0.24151   0.00000
 1116.2    -0.24214   0.00000
 1116.3    -0.24276   0.00000
 1116.4    -0.24338   0.00000
 1116.5    -0.24401   0.00000
 1116.6    -0.24464   0.00000
 1116.7    -0.24526   0.00000
 1116.8    -0.24589   0.00000
 1116.9    -0.24652   0.00000
 1117.0    -0.24714   0.00000
 1117.1    -0.24777   0.00000
 1117.2    -0.24840   0.00000
 1117.3    -0.24903   0.00000
 1117.4    -0.24966   0.00000
 1117.5    -0.25029   0.00000
 1117.6    -0.25093   0.00000
 1117.7    -0.25156   0.00000
 1117.8    -0.25219   0.00000
 1117.9    -0.25282   0.00000
 1118.0    -0.25346   0.00000
 1118.1    -0.25409   0.00000
 1118.2    -0.25473   0.00000
 1118.3    -0.25536   0.00000
 1118.4    -0.25600   0.00000
 1118.5    -0.25663   0.00000
 1118.6    -0.25727   0.00000
 1118.7    -0.25791   0.00000
 1118.8    -0.25855   0.00000
 1118.9    -0.25919   0.00000
 1119.0    -0.25982   0.00000
 1119.1    -0.26046   0.00000
 1119.2    -0.26111   0.00000
 1119.3    -0.26175   0.00000
 1119.4    -0.26239   0.00000
 1119.5    -0.26303   0.00000
 1119.6    -0.26367   0.00000
 1119.7    -0.26432   0.00000
 1119.8    -0.26496   0.00000
 1119.9    -0.26560   0.00000
 1120.0    -0.26625   0.00000
 1120.1    -0.26690   0.00000
 1120.2    -0.26754   0.00000
 1120.3    -0.26819   0.00000
 1120.4    -0.26884   0.00000
 1120.5    -0.26948   0.00000
 1120.6    -0.27013   0.00000
 1120.7    -0.27078   0.00000
 1120.8    -0.27143   0.00000
 1120.9    -0.27208   0.00000
 1121.0    -0.27273   0.00000
 1121.1    -0.27338   0.00000
 1121.2    -0.27403   0.00000
 1121.3    -0.27469   0.00000
 1121.4    -0.27534   0.00000
 1121.5    -0.27599   0.00000
 1121.6    -0.27665   0.00000
 1121.7    -0.27730   0.00000
 1121.8    -0.27796   0.00000
 1121.9    -0.27861   0.00000
 1122.0    -0.27927   0.00000
 1122.1    -0.27993   0.00000
 1122.2    -0.28058   0.00000
 1122.3    -0.28124   0.00000
 1122.4    -0.28190   0.00000
 1122.5    -0.28256   0.00000
 1122.6    -0.28322   0.00000
 1122.7    -0.28388   0.00000
 1122.8    -0.28454   0.00000
 1122.9    -0.28520   0.00000
 1123.0    -0.28586   0.00000
 1123.1    -0.28653   0.00000
 1123.2    -0.28719   0.00000
 1123.3    -0.28785   0.00000
 1123.4    -0.28852   0.00000
 1123.5    -0.28918   0.00000
 1123.6    -0.28985   0.00000
 1123.7    -0.29051   0.00000
 1123.8    -0.29118   0.00000
 1123.9    -0.29185   0.00000
 1124.0    -0.29251   0.00000
 1124.1    -0.29318   0.00000
 1124.2    -0.29385   0.00000
 1124.3    -0.29452   0.00000
 1124.4    -0.29519   0.00000
 1124.5    -0.29586   0.00000
 1124.6    -0.29653   0.00000
 1124.7    -0.29720   0.00000
 1124.8    -0.29788   0.00000
 1124.9    -0.29855   0.00000
 1125.0    -0.29922   0.00000
 1125.1    -0.29990   0.00000
 1125.2    -0.30057   0.00000
 1125.3    -0.30125   0.00000
 1125.4    -0.30192   0.00000
 1125.5    -0.30260   0.00000
 1125.6    -0.30327   0.00000
 1125.7    -0.30395   0.00000
 1125.8    -0.30463   0.00000
 1125.9    -0.30531   0.00000
 1126.0    -0.30599   0.00000
 1126.1    -0.30667   0.00000
 1126.2    -0.30735   0.00000
 1126.3    -0.30803   0.00000
 1126.4    -0.30871   0.00000
 1126.5    -0.30939   0.00000
 1126.6    -0.31007   0.00000
 1126.7    -0.31076   0.00000
 1126.8    -0.31144   0.00000
 1126.9    -0.31212   0.00000
 1127.0    -0.31281   0.00000
 1127.1    -0.31349   0.00000
 1127.2    -0.31418   0.00000
 1127.3    -0.31487   0.00000
 1127.4    -0.31555   0.00000
 1127.5    -0.31624   0.00000
 1127.6    -0.31693   0.00000
 1127.7    -0.31762   0.00000
 1127.8    -0.31831   0.00000
 1127.9    -0.31900   0.00000
 1128.0    -0.31969   0.00000
 1128.1    -0.32038   0.00000
 1128.2    -0.32107   0.00000
 1128.3    -0.32176   0.00000
 1128.4    -0.32245   0.00000
 1128.5    -0.32315   0.00000
 1128.6    -0.32384   0.00000
 1128.7    -0.32453   0.00000
 1128.8    -0.32523   0.00000
 1128.9    -0.32592   0.00000
 1129.0    -0.32662   0.00000
 1129.1    -0.32732   0.00000
 1129.2    -0.32801   0.00000
 1129.3    -0.32871   0.00000
 1129.4    -0.32941   0.00000
 1129.5    -0.33011   0.00000
 1129.6    -0.33081   0.00000
 1129.7    -0.33151   0.00000
 1129.8    -0.33221   0.00000
 1129.9    -0.33291   0.00000
 1130.0    -0.33361   0.00000
 1130.1    -0.33431   0.00000
 1130.2    -0.33502   0.00000
 1130.3    -0.33572   0.00000
 1130.4    -0.33642   0.00000
 1130.5    -0.33713   0.00000
 1130.6    -0.33783   0.00000
 1130.7    -0.33854   0.00000
 1130.8    -0.33924   0.00000
 1130.9    -0.33995   0.00000
 1131.0    -0.34066   0.00000
 1131.1    -0.34137   0.00000
 1131.2    -0.34208   0.00000
 1131.3    -0.34278   0.00000
 1131.4    -0.34349   0.00000
 1131.5    -0.34420   0.00000
 1131.6    -0.34491   0.00000
 1131.7    -0.34563   0.00000
 1131.8    -0.34634   0.00000
 1131.9    -0.34705   0.00000
 1132.0    -0.34776   0.00000
 1132.1    -0.34848   0.00000
 1132.2    -0.34919   0.00000
 1132.3    -0.34991   0.00000
 1132.4    -0.35062   0.00000
 1132.5    -0.35134   0.00000
 1132.6    -0.35205   0.00000
 1132.7    -0.35277   0.00000
 1132.8    -0.35349   0.00000
 1132.9    -0.35421   0.00000
 1133.0    -0.35492   0.00000
 1133.1    -0.35564   0.00000
 1133.2    -0.35636   0.00000
 1133.3    -0.35708   0.00000
 1133.4    -0.35781   0.00000
 1133.5    -0.35853   0.00000
 1133.6    -0.35925   0.00000
 1133.7    -0.35997   0.00000
 1133.8    -0.36069   0.00000
 1133.9    -0.36142   0.00000
 1134.0    -0.36214   0.00000
 1134.1    -0.36287   0.00000
 1134.2    -0.36359   0.00000
 1134.3    -0.36432   0.00000
 1134.4    -0.36505   0.00000
 1134.5    -0.36577   0.00000
 1134.6    -0.36650   0.00000
 1134.7    -0.36723   0.00000
 1134.8    -0.36796   0.00000
 1134.9    -0.36869   0.00000
 1135.0    -0.36942   0.00000
 1135.1    -0.37015   0.00000
 1135.2    -0.37088   0.00000
 1135.3    -0.37161   0.00000
 1135.4    -0.37234   0.00000
 1135.5    -0.37308   0.00000
 1135.6    -0.37381   0.00000
 1135.7    -0.37454   0.00000
 1135.8    -0.37528   0.00000
 1135.9    -0.37601   0.00000
 1136.0    -0.37675   0.00000
 1136.1    -0.37749   0.00000
 1136.2    -0.37822   0.00000
 1136.3    -0.37896   0.00000
 1136.4    -0.37970   0.00000
 1136.5    -0.38044   0.00000
 1136.6    -0.38117   0.00000
 1136.7    -0.38191   0.00000
 1136.8    -0.38265   0.00000
 1136.9    -0.38340   0.00000
 1137.0    -0.38414   0.00000
 1137.1    -0.38488   0.00000
 1137.2    -0.38562   0.00000
 1137.3    -0.38636   0.00000
 1137.4    -0.38711   0.00000
 1137.5    -0.38785   0.00000
 1137.6    -0.38860   0.00000
 1137.7    -0.38934   0.00000
 1137.8    -0.39009   0.00000
 1137.9    -0.39083   0.00000
 1138.0    -0.39158   0.00000
 1138.1    -0.39233   0.00000
 1138.2    -0.39308   0.00000
 1138.3    -0.39383   0.00000
 1138.4    -0.39458   0.00000
 1138.5    -0.39533   0.00000
 1138.6    -0.39608   0.00000
 1138.7    -0.39683   0.00000
 1138.8    -0.39758   0.00000
 1138.9    -0.39833   0.00000
 1139.0    -0.39908   0.00000
 1139.1    -0.39984   0.00000
 1139.2    -0.40059   0.00000
 1139.3    -0.40134   0.00000
 1139.4    -0.40210   0.00000
 1139.5    -0.40285   0.00000
 1139.6    -0.40361   0.00000
 1139.7    -0.40437   0.00000
 1139.8    -0.40512   0.00000
 1139.9    -0.40588   0.00000
 1140.0    -0.40664   0.00000
 1140.1    -0.40740   0.00000
 1140.2    -0.40816   0.00000
 1140.3    -0.40892   0.00000
 1140.4    -0.40968   0.00000
 1140.5    -0.41044   0.00000
 1140.6    -0.41120   0.00000
 1140.7    -0.41197   0.00000
 1140.8    -0.41273   0.00000
 1140.9    -0.41349   0.00000
 1141.0    -0.41426   0.00000
 1141.1    -0.41502   0.00000
 1141.2    -0.41579   0.00000
 1141.3    -0.41655   0.00000
 1141.4    -0.41732   0.00000
 1141.5    -0.41808   0.00000
 1141.6    -0.41885   0.00000
 1141.7    -0.41962   0.00000
 1141.8    -0.42039   0.00000
 1141.9    -0.42116   0.00000
 1142.0    -0.42193   0.00000
 1142.1    -0.42270   0.00000
 1142.2    -0.42347   0.00000
 1142.3    -0.42424   0.00000
 1142.4    -0.42501   0.00000
 1142.5    -0.42578   0.00000
 1142.6    -0.42656   0.00000
 1142.7    -0.42733   0.00000
 1142.8    -0.42810   0.00000
 1142.9    -0.42888   0.00000
 1143.0    -0.42965   0.00000
 1143.1    -0.43043   0.00000
 1143.2    -0.43121   0.00000
 1143.3    -0.43198   0.00000
 1143.4    -0.43276   0.00000
 1143.5    -0.43354   0.00000
 1143.6    -0.43432   0.00000
 1143.7    -0.43510   0.00000
 1143.8    -0.43588   0.00000
 1143.9    -0.43666   0.00000
 1144.0    -0.43744   0.00000
 1144.1    -0.43822   0.00000
 1144.2    -0.43900   0.00000
 1144.3    -0.43979   0.00000
 1144.4    -0.44057   0.00000
 1144.5    -0.44135   0.00000
 1144.6    -0.44214   0.00000
 1144.7    -0.44292   0.00000
 1144.8    -0.44371   0.00000
 1144.9    -0.44449   0.00000
 1145.0    -0.44528   0.00000
 1145.1    -0.44607   0.00000
 1145.2    -0.44686   0.00000
 1145.3    -0.44764   0.00000
 1145.4    -0.44843   0.00000
 1145.5    -0.44922   0.00000
 1145.6    -0.45001   0.00000
 1145.7    -0.45080   0.00000
 1145.8    -0.45159   0.00000
