   W          E2-(pi0_p)
 (MeV)       Re        Im
 1815.00   -1.06331   0.00000
 1816.00   -1.06264   0.00000
 1817.00   -1.06197   0.00000
 1818.00   -1.06130   0.00000
 1819.00   -1.06062   0.00000
 1820.00   -1.05995   0.00000
 1821.00   -1.05928   0.00000
 1822.00   -1.05861   0.00000
 1823.00   -1.05793   0.00000
 1824.00   -1.05726   0.00000
 1825.00   -1.05658   0.00000
 1826.00   -1.05590   0.00000
 1827.00   -1.05523   0.00000
 1828.00   -1.05455   0.00000
 1829.00   -1.05387   0.00000
 1830.00   -1.05319   0.00000
 1831.00   -1.05251   0.00000
 1832.00   -1.05183   0.00000
 1833.00   -1.05115   0.00000
 1834.00   -1.05047   0.00000
 1835.00   -1.04978   0.00000
 1836.00   -1.04910   0.00000
 1837.00   -1.04842   0.00000
 1838.00   -1.04773   0.00000
 1839.00   -1.04704   0.00000
 1840.00   -1.04636   0.00000
 1841.00   -1.04567   0.00000
 1842.00   -1.04498   0.00000
 1843.00   -1.04429   0.00000
 1844.00   -1.04360   0.00000
 1845.00   -1.04291   0.00000
 1846.00   -1.04222   0.00000
 1847.00   -1.04153   0.00000
 1848.00   -1.04084   0.00000
 1849.00   -1.04015   0.00000
 1850.00   -1.03945   0.00000
 1851.00   -1.03876   0.00000
 1852.00   -1.03806   0.00000
 1853.00   -1.03737   0.00000
 1854.00   -1.03667   0.00000
 1855.00   -1.03597   0.00000
 1856.00   -1.03528   0.00000
 1857.00   -1.03458   0.00000
 1858.00   -1.03388   0.00000
 1859.00   -1.03318   0.00000
 1860.00   -1.03248   0.00000
 1861.00   -1.03178   0.00000
 1862.00   -1.03108   0.00000
 1863.00   -1.03038   0.00000
 1864.00   -1.02967   0.00000
 1865.00   -1.02897   0.00000
 1866.00   -1.02827   0.00000
 1867.00   -1.02756   0.00000
 1868.00   -1.02685   0.00000
 1869.00   -1.02615   0.00000
 1870.00   -1.02544   0.00000
 1871.00   -1.02473   0.00000
 1872.00   -1.02403   0.00000
 1873.00   -1.02332   0.00000
 1874.00   -1.02261   0.00000
 1875.00   -1.02190   0.00000
 1876.00   -1.02119   0.00000
 1877.00   -1.02048   0.00000
 1878.00   -1.01977   0.00000
 1879.00   -1.01905   0.00000
 1880.00   -1.01834   0.00000
 1881.00   -1.01763   0.00000
 1882.00   -1.01691   0.00000
 1883.00   -1.01620   0.00000
 1884.00   -1.01548   0.00000
 1885.00   -1.01477   0.00000
 1886.00   -1.01405   0.00000
 1887.00   -1.01333   0.00000
 1888.00   -1.01262   0.00000
