   W          E2-(pi0_p)
 (MeV)       Re        Im
 1642.00   -1.87436   0.00000
 1643.00   -1.87444   0.00000
 1644.00   -1.87452   0.00000
 1645.00   -1.87459   0.00000
 1646.00   -1.87466   0.00000
 1647.00   -1.87472   0.00000
 1648.00   -1.87478   0.00000
 1649.00   -1.87483   0.00000
 1650.00   -1.87488   0.00000
 1651.00   -1.87493   0.00000
 1652.00   -1.87497   0.00000
 1653.00   -1.87501   0.00000
 1654.00   -1.87504   0.00000
 1655.00   -1.87507   0.00000
 1656.00   -1.87509   0.00000
 1657.00   -1.87511   0.00000
 1658.00   -1.87513   0.00000
 1659.00   -1.87514   0.00000
 1660.00   -1.87515   0.00000
 1661.00   -1.87515   0.00000
 1662.00   -1.87515   0.00000
 1663.00   -1.87515   0.00000
 1664.00   -1.87514   0.00000
 1665.00   -1.87512   0.00000
 1666.00   -1.87511   0.00000
 1667.00   -1.87509   0.00000
 1668.00   -1.87506   0.00000
 1669.00   -1.87503   0.00000
 1670.00   -1.87500   0.00000
 1671.00   -1.87496   0.00000
 1672.00   -1.87492   0.00000
 1673.00   -1.87487   0.00000
 1674.00   -1.87483   0.00000
 1675.00   -1.87477   0.00000
 1676.00   -1.87471   0.00000
 1677.00   -1.87465   0.00000
 1678.00   -1.87459   0.00000
 1679.00   -1.87452   0.00000
 1680.00   -1.87445   0.00000
 1681.00   -1.87437   0.00000
 1682.00   -1.87429   0.00000
 1683.00   -1.87420   0.00000
 1684.00   -1.87412   0.00000
 1685.00   -1.87402   0.00000
 1686.00   -1.87393   0.00000
 1687.00   -1.87383   0.00000
 1688.00   -1.87372   0.00000
 1689.00   -1.87362   0.00000
 1690.00   -1.87350   0.00000
 1691.00   -1.87339   0.00000
 1692.00   -1.87327   0.00000
 1693.00   -1.87315   0.00000
 1694.00   -1.87302   0.00000
 1695.00   -1.87289   0.00000
 1696.00   -1.87276   0.00000
 1697.00   -1.87262   0.00000
 1698.00   -1.87248   0.00000
 1699.00   -1.87233   0.00000
 1700.00   -1.87218   0.00000
 1701.00   -1.87203   0.00000
 1702.00   -1.87188   0.00000
 1703.00   -1.87172   0.00000
 1704.00   -1.87155   0.00000
 1705.00   -1.87139   0.00000
 1706.00   -1.87122   0.00000
 1707.00   -1.87104   0.00000
 1708.00   -1.87086   0.00000
 1709.00   -1.87068   0.00000
 1710.00   -1.87050   0.00000
 1711.00   -1.87031   0.00000
 1712.00   -1.87012   0.00000
 1713.00   -1.86992   0.00000
 1714.00   -1.86972   0.00000
 1715.00   -1.86952   0.00000
 1716.00   -1.86931   0.00000
 1717.00   -1.86911   0.00000
 1718.00   -1.86889   0.00000
 1719.00   -1.86868   0.00000
 1720.00   -1.86846   0.00000
 1721.00   -1.86823   0.00000
 1722.00   -1.86801   0.00000
 1723.00   -1.86778   0.00000
 1724.00   -1.86754   0.00000
 1725.00   -1.86731   0.00000
 1726.00   -1.86707   0.00000
 1727.00   -1.86682   0.00000
 1728.00   -1.86658   0.00000
 1729.00   -1.86632   0.00000
 1730.00   -1.86607   0.00000
 1731.00   -1.86581   0.00000
 1732.00   -1.86555   0.00000
 1733.00   -1.86529   0.00000
 1734.00   -1.86502   0.00000
 1735.00   -1.86475   0.00000
 1736.00   -1.86448   0.00000
 1737.00   -1.86420   0.00000
 1738.00   -1.86392   0.00000
 1739.00   -1.86364   0.00000
 1740.00   -1.86335   0.00000
