   W          M2-(pi0_p)
 (MeV)       Re        Im
 1591.00    0.18785   0.00000
 1592.00    0.18822   0.00000
 1593.00    0.18859   0.00000
 1594.00    0.18896   0.00000
 1595.00    0.18932   0.00000
 1596.00    0.18969   0.00000
 1597.00    0.19006   0.00000
 1598.00    0.19043   0.00000
 1599.00    0.19080   0.00000
 1600.00    0.19117   0.00000
 1601.00    0.19153   0.00000
 1602.00    0.19190   0.00000
 1603.00    0.19227   0.00000
 1604.00    0.19264   0.00000
 1605.00    0.19300   0.00000
 1606.00    0.19337   0.00000
 1607.00    0.19374   0.00000
 1608.00    0.19410   0.00000
 1609.00    0.19447   0.00000
 1610.00    0.19484   0.00000
 1611.00    0.19520   0.00000
 1612.00    0.19557   0.00000
 1613.00    0.19593   0.00000
 1614.00    0.19630   0.00000
 1615.00    0.19667   0.00000
 1616.00    0.19703   0.00000
 1617.00    0.19740   0.00000
 1618.00    0.19776   0.00000
 1619.00    0.19813   0.00000
 1620.00    0.19849   0.00000
 1621.00    0.19886   0.00000
 1622.00    0.19922   0.00000
 1623.00    0.19959   0.00000
 1624.00    0.19995   0.00000
 1625.00    0.20031   0.00000
 1626.00    0.20068   0.00000
 1627.00    0.20104   0.00000
 1628.00    0.20141   0.00000
 1629.00    0.20177   0.00000
 1630.00    0.20213   0.00000
 1631.00    0.20250   0.00000
 1632.00    0.20286   0.00000
 1633.00    0.20322   0.00000
 1634.00    0.20359   0.00000
 1635.00    0.20395   0.00000
 1636.00    0.20431   0.00000
 1637.00    0.20467   0.00000
 1638.00    0.20504   0.00000
 1639.00    0.20540   0.00000
 1640.00    0.20576   0.00000
 1641.00    0.20612   0.00000
 1642.00    0.20648   0.00000
 1643.00    0.20685   0.00000
 1644.00    0.20721   0.00000
 1645.00    0.20757   0.00000
 1646.00    0.20793   0.00000
 1647.00    0.20829   0.00000
 1648.00    0.20865   0.00000
 1649.00    0.20901   0.00000
 1650.00    0.20937   0.00000
 1651.00    0.20973   0.00000
 1652.00    0.21009   0.00000
 1653.00    0.21045   0.00000
 1654.00    0.21081   0.00000
 1655.00    0.21117   0.00000
 1656.00    0.21153   0.00000
 1657.00    0.21189   0.00000
 1658.00    0.21225   0.00000
 1659.00    0.21261   0.00000
 1660.00    0.21297   0.00000
 1661.00    0.21333   0.00000
 1662.00    0.21368   0.00000
 1663.00    0.21404   0.00000
 1664.00    0.21440   0.00000
 1665.00    0.21476   0.00000
 1666.00    0.21512   0.00000
 1667.00    0.21547   0.00000
 1668.00    0.21583   0.00000
 1669.00    0.21619   0.00000
 1670.00    0.21655   0.00000
 1671.00    0.21690   0.00000
 1672.00    0.21726   0.00000
 1673.00    0.21762   0.00000
 1674.00    0.21797   0.00000
 1675.00    0.21833   0.00000
 1676.00    0.21869   0.00000
 1677.00    0.21904   0.00000
 1678.00    0.21940   0.00000
