   W          E6+(pi+_n)
 (MeV)       Re        Im
 1897.00    0.04329   0.00000
 1898.00    0.04328   0.00000
 1899.00    0.04327   0.00000
 1900.00    0.04325   0.00000
 1901.00    0.04324   0.00000
 1902.00    0.04323   0.00000
 1903.00    0.04322   0.00000
 1904.00    0.04320   0.00000
 1905.00    0.04319   0.00000
 1906.00    0.04318   0.00000
 1907.00    0.04317   0.00000
 1908.00    0.04315   0.00000
 1909.00    0.04314   0.00000
 1910.00    0.04313   0.00000
 1911.00    0.04312   0.00000
 1912.00    0.04310   0.00000
 1913.00    0.04309   0.00000
 1914.00    0.04308   0.00000
 1915.00    0.04307   0.00000
 1916.00    0.04305   0.00000
 1917.00    0.04304   0.00000
 1918.00    0.04303   0.00000
 1919.00    0.04302   0.00000
 1920.00    0.04300   0.00000
 1921.00    0.04299   0.00000
 1922.00    0.04298   0.00000
 1923.00    0.04296   0.00000
 1924.00    0.04295   0.00000
 1925.00    0.04294   0.00000
 1926.00    0.04293   0.00000
 1927.00    0.04291   0.00000
 1928.00    0.04290   0.00000
 1929.00    0.04289   0.00000
 1930.00    0.04287   0.00000
 1931.00    0.04286   0.00000
 1932.00    0.04285   0.00000
 1933.00    0.04283   0.00000
 1934.00    0.04282   0.00000
 1935.00    0.04281   0.00000
 1936.00    0.04280   0.00000
 1937.00    0.04278   0.00000
 1938.00    0.04277   0.00000
 1939.00    0.04276   0.00000
 1940.00    0.04274   0.00000
 1941.00    0.04273   0.00000
 1942.00    0.04272   0.00000
 1943.00    0.04270   0.00000
 1944.00    0.04269   0.00000
 1945.00    0.04268   0.00000
