   W         M2-(pi0_p)
 (MeV)      Re         Im
 1815.0   -0.38124    0.23695
 1816.0   -0.37959    0.23600
 1817.0   -0.37770    0.23388
 1818.0   -0.37652    0.23294
 1819.0   -0.37534    0.23200
 1820.0   -0.37369    0.22987
 1821.0   -0.37181    0.22893
 1822.0   -0.37063    0.22799
 1823.0   -0.36945    0.22634
 1824.0   -0.36780    0.22539
 1825.0   -0.36662    0.22445
 1826.0   -0.36473    0.22280
 1827.0   -0.36308    0.22186
 1828.0   -0.36190    0.22091
 1829.0   -0.36073    0.21997
 1830.0   -0.35955    0.21832
 1831.0   -0.35790    0.21738
 1832.0   -0.35672    0.21644
 1833.0   -0.35554    0.21549
 1834.0   -0.35389    0.21384
 1835.0   -0.35271    0.21290
 1836.0   -0.35153    0.21196
 1837.0   -0.35035    0.21101
 1838.0   -0.34870    0.20983
 1839.0   -0.34752    0.20889
 1840.0   -0.34634    0.20795
 1841.0   -0.34516    0.20700
 1842.0   -0.34351    0.20653
 1843.0   -0.34234    0.20488
 1844.0   -0.34116    0.20394
 1845.0   -0.33998    0.20347
 1846.0   -0.33833    0.20252
 1847.0   -0.33715    0.20158
 1848.0   -0.33597    0.20040
 1849.0   -0.33479    0.19946
 1850.0   -0.33361    0.19899
 1851.0   -0.33196    0.19805
 1852.0   -0.33078    0.19757
 1853.0   -0.32960    0.19663
 1854.0   -0.32843    0.19545
 1855.0   -0.32725    0.19451
 1856.0   -0.32560    0.19404
 1857.0   -0.32442    0.19309
 1858.0   -0.32324    0.19262
 1859.0   -0.32206    0.19168
 1860.0   -0.32088    0.19121
 1861.0   -0.31970    0.19003
 1862.0   -0.31852    0.18909
 1863.0   -0.31758    0.18861
 1864.0   -0.31640    0.18814
 1865.0   -0.31522    0.18720
 1866.0   -0.31404    0.18673
 1867.0   -0.31357    0.18626
 1868.0   -0.31239    0.18579
 1869.0   -0.31121    0.18484
 1870.0   -0.31004    0.18437
 1871.0   -0.30886    0.18390
 1872.0   -0.30838    0.18272
 1873.0   -0.30721    0.18225
 1874.0   -0.30603    0.18131
 1875.0   -0.30438    0.18083
 1876.0   -0.30320    0.18036
 1877.0   -0.30202    0.17989
 1878.0   -0.30084    0.17942
 1879.0   -0.29966    0.17895
 1880.0   -0.29848    0.17848
 1881.0   -0.29801    0.17753
 1882.0   -0.29683    0.17706
 1883.0   -0.29565    0.17659
 1884.0   -0.29518    0.17612
 1885.0   -0.29447    0.17565
 1886.0   -0.29330    0.17518
 1887.0   -0.29282    0.17470
 1888.0   -0.29165    0.17423
 1889.0   -0.29047    0.17376
 1890.0   -0.28929    0.17329
 1891.0   -0.28882    0.17282
 1892.0   -0.28764    0.17235
 1893.0   -0.28646    0.17164
 1894.0   -0.28599    0.17117
 1895.0   -0.28481    0.17070
 1896.0   -0.28410    0.17022
 1897.0   -0.28363    0.17046
 1898.0   -0.28245    0.16999
 1899.0   -0.28127    0.16952
 1900.0   -0.28009    0.16905
 1901.0   -0.27891    0.16905
 1902.0   -0.27891    0.16857
 1903.0   -0.27773    0.16810
 1904.0   -0.27656    0.16763
 1905.0   -0.27608    0.16716
 1906.0   -0.27491    0.16669
 1907.0   -0.27420    0.16669
 1908.0   -0.27373    0.16622
 1909.0   -0.27255    0.16575
 1910.0   -0.27208    0.16527
 1911.0   -0.27137    0.16527
 1912.0   -0.27019    0.16480
 1913.0   -0.26972    0.16433
 1914.0   -0.26854    0.16386
