   W         E3-(pi0_p)
 (MeV)      Re         Im
 1467.0    0.55500    0.14618
 1468.0    0.55759    0.14759
 1469.0    0.56136    0.14901
 1470.0    0.56396    0.15018
 1471.0    0.56702    0.15160
 1472.0    0.56962    0.15301
 1473.0    0.57268    0.15490
 1474.0    0.57527    0.15631
 1475.0    0.57905    0.15749
 1476.0    0.58164    0.15891
 1477.0    0.58471    0.16032
 1478.0    0.58801    0.16221
 1479.0    0.59107    0.16362
 1480.0    0.59437    0.16504
 1481.0    0.59744    0.16692
 1482.0    0.60074    0.16834
 1483.0    0.60380    0.17022
 1484.0    0.60710    0.17164
 1485.0    0.60970    0.17305
 1486.0    0.61347    0.17565
 1487.0    0.61606    0.17706
 1488.0    0.61983    0.17895
 1489.0    0.62243    0.18036
 1490.0    0.62620    0.18178
 1491.0    0.62950    0.18437
 1492.0    0.63327    0.18579
 1493.0    0.63587    0.18838
 1494.0    0.63964    0.18979
 1495.0    0.64294    0.19121
 1496.0    0.64671    0.19380
 1497.0    0.65001    0.19522
 1498.0    0.65308    0.19781
 1499.0    0.65638    0.19922
 1500.0    0.66015    0.20182
 1501.0    0.66345    0.20394
 1502.0    0.66722    0.20535
 1503.0    0.67052    0.20795
 1504.0    0.67430    0.21007
 1505.0    0.67878    0.21266
 1506.0    0.68208    0.21408
 1507.0    0.68585    0.21667
 1508.0    0.68915    0.21879
 1509.0    0.69292    0.22091
 1510.0    0.69622    0.22351
 1511.0    0.70000    0.22634
 1512.0    0.70400    0.22893
 1513.0    0.70778    0.23105
 1514.0    0.71178    0.23365
 1515.0    0.71556    0.23577
 1516.0    0.71956    0.23907
 1517.0    0.72334    0.24119
 1518.0    0.72734    0.24402
 1519.0    0.73112    0.24661
 1520.0    0.73442    0.24944
 1521.0    0.73890    0.25204
 1522.0    0.74291    0.25487
 1523.0    0.74668    0.25817
 1524.0    0.75116    0.26100
 1525.0    0.75517    0.26430
 1526.0    0.75965    0.26713
 1527.0    0.76365    0.27043
 1528.0    0.76813    0.27326
 1529.0    0.77214    0.27656
 1530.0    0.77662    0.27939
 1531.0    0.78063    0.28269
 1532.0    0.78511    0.28622
 1533.0    0.78912    0.28952
 1534.0    0.79360    0.29306
 1535.0    0.79760    0.29707
 1536.0    0.80208    0.29990
 1537.0    0.80656    0.30391
 1538.0    0.81128    0.30744
 1539.0    0.81576    0.31145
 1540.0    0.82047    0.31499
 1541.0    0.82495    0.31899
 1542.0    0.82967    0.32253
 1543.0    0.83415    0.32725
 1544.0    0.83886    0.33078
 1545.0    0.84334    0.33550
 1546.0    0.84806    0.33903
 1547.0    0.85254    0.34375
 1548.0    0.85772    0.34799
 1549.0    0.86244    0.35271
 1550.0    0.86763    0.35695
 1551.0    0.87234    0.36167
 1552.0    0.87753    0.36709
 1553.0    0.88154    0.37133
 1554.0    0.88672    0.37676
 1555.0    0.89144    0.38100
 1556.0    0.89663    0.38642
 1557.0    0.90134    0.39138
 1558.0    0.90653    0.39680
 1559.0    0.91124    0.40246
 1560.0    0.91714    0.40788
 1561.0    0.92233    0.41401
 1562.0    0.92704    0.41896
 1563.0    0.93223    0.42509
 1564.0    0.93765    0.43075
 1565.0    0.94284    0.43688
 1566.0    0.94826    0.44372
 1567.0    0.95345    0.44937
 1568.0    0.95887    0.45621
 1569.0    0.96406    0.46258
 1570.0    0.96948    0.46941
 1571.0    0.97467    0.47625
 1572.0    0.98009    0.48332
 1573.0    0.98598    0.49087
 1574.0    0.99117    0.49771
 1575.0    0.99659    0.50549
 1576.0    1.00178    0.51303
 1577.0    1.00720    0.52010
 1578.0    1.01310    0.52836
 1579.0    1.01781    0.53661
 1580.0    1.02371    0.54439
 1581.0    1.02913    0.55335
 1582.0    1.03431    0.56160
 1583.0    1.03974    0.57009
 1584.0    1.04563    0.57975
 1585.0    1.05105    0.58871
 1586.0    1.05695    0.59791
 1587.0    1.06166    0.60757
 1588.0    1.06756    0.61724
 1589.0    1.07227    0.62761
 1590.0    1.07746    0.63681
 1591.0    1.08288    0.64789
 1592.0    1.08807    0.65826
 1593.0    1.09349    0.66887
 1594.0    1.09868    0.67996
 1595.0    1.10410    0.69174
 1596.0    1.10929    0.70282
 1597.0    1.11400    0.71485
 1598.0    1.11919    0.72664
 1599.0    1.12391    0.73913
 1600.0    1.12909    0.75163
 1601.0    1.13381    0.76436
 1602.0    1.13829    0.77756
 1603.0    1.14230    0.79077
 1604.0    1.14678    0.80468
 1605.0    1.15078    0.81812
 1606.0    1.15526    0.83273
 1607.0    1.15927    0.84735
 1608.0    1.16304    0.86197
 1609.0    1.16635    0.87729
 1610.0    1.17082    0.89215
 1611.0    1.17342    0.90818
 1612.0    1.17719    0.92421
 1613.0    1.17978    0.94095
 1614.0    1.18285    0.95769
 1615.0    1.18474    0.97514
 1616.0    1.18709    0.99211
 1617.0    1.18898    1.00956
 1618.0    1.19016    1.02771
 1619.0    1.19181    1.04587
 1620.0    1.19299    1.06473
 1621.0    1.19393    1.08430
 1622.0    1.19369    1.10387
 1623.0    1.19393    1.12344
 1624.0    1.19369    1.14324
 1625.0    1.19275    1.16352
 1626.0    1.19157    1.18450
 1627.0    1.18921    1.20548
 1628.0    1.18733    1.22647
 1629.0    1.18426    1.24816
 1630.0    1.18120    1.26985
 1631.0    1.17719    1.29225
 1632.0    1.17271    1.31464
 1633.0    1.16800    1.33775
 1634.0    1.16281    1.36085
 1635.0    1.15621    1.38396
 1636.0    1.14937    1.40777
 1637.0    1.14206    1.43158
 1638.0    1.13381    1.45540
 1639.0    1.12438    1.47921
 1640.0    1.11424    1.50302
 1641.0    1.10387    1.52754
 1642.0    1.09231    1.55135
 1643.0    1.08005    1.57587
 1644.0    1.06756    1.59969
 1645.0    1.05318    1.62421
 1646.0    1.03879    1.64802
 1647.0    1.02347    1.67183
 1648.0    1.00697    1.69564
 1649.0    0.98905    1.71993
 1650.0    0.97160    1.74374
 1651.0    0.95227    1.76685
 1652.0    0.93152    1.78924
