   W         M2+(pi0_p)
 (MeV)      Re         Im
 1829.0   -0.27019    0.08959
 1830.0   -0.26995    0.08888
 1831.0   -0.26972    0.08888
 1832.0   -0.26995    0.08818
 1833.0   -0.26972    0.08818
 1834.0   -0.26948    0.08747
 1835.0   -0.26854    0.08747
 1836.0   -0.26878    0.08629
 1837.0   -0.26854    0.08558
 1838.0   -0.26830    0.08558
 1839.0   -0.26807    0.08488
 1840.0   -0.26830    0.08488
 1841.0   -0.26807    0.08417
 1842.0   -0.26783    0.08417
 1843.0   -0.26760    0.08346
 1844.0   -0.26736    0.08346
 1845.0   -0.26760    0.08228
 1846.0   -0.26665    0.08228
 1847.0   -0.26642    0.08158
 1848.0   -0.26618    0.08158
 1849.0   -0.26595    0.08087
 1850.0   -0.26618    0.08087
 1851.0   -0.26595    0.08087
 1852.0   -0.26571    0.08016
 1853.0   -0.26547    0.07969
 1854.0   -0.26524    0.07898
 1855.0   -0.26547    0.07898
 1856.0   -0.26524    0.07828
 1857.0   -0.26500    0.07828
 1858.0   -0.26477    0.07828
 1859.0   -0.26453    0.07757
 1860.0   -0.26430    0.07710
 1861.0   -0.26453    0.07710
 1862.0   -0.26430    0.07639
 1863.0   -0.26335    0.07639
 1864.0   -0.26312    0.07639
 1865.0   -0.26288    0.07568
