   W          E2+(pi+_n)
 (MeV)       Re        Im
 1741.00    0.56644   0.00000
 1742.00    0.56598   0.00000
 1743.00    0.56553   0.00000
 1744.00    0.56507   0.00000
 1745.00    0.56462   0.00000
 1746.00    0.56416   0.00000
 1747.00    0.56371   0.00000
 1748.00    0.56325   0.00000
 1749.00    0.56280   0.00000
 1750.00    0.56235   0.00000
 1751.00    0.56189   0.00000
 1752.00    0.56144   0.00000
 1753.00    0.56099   0.00000
 1754.00    0.56054   0.00000
 1755.00    0.56008   0.00000
 1756.00    0.55963   0.00000
 1757.00    0.55918   0.00000
 1758.00    0.55873   0.00000
 1759.00    0.55828   0.00000
 1760.00    0.55783   0.00000
 1761.00    0.55738   0.00000
 1762.00    0.55693   0.00000
 1763.00    0.55648   0.00000
 1764.00    0.55604   0.00000
 1765.00    0.55559   0.00000
 1766.00    0.55514   0.00000
 1767.00    0.55469   0.00000
 1768.00    0.55425   0.00000
 1769.00    0.55380   0.00000
 1770.00    0.55335   0.00000
 1771.00    0.55291   0.00000
 1772.00    0.55246   0.00000
 1773.00    0.55202   0.00000
 1774.00    0.55157   0.00000
 1775.00    0.55113   0.00000
 1776.00    0.55068   0.00000
 1777.00    0.55024   0.00000
 1778.00    0.54980   0.00000
 1779.00    0.54935   0.00000
 1780.00    0.54891   0.00000
 1781.00    0.54847   0.00000
 1782.00    0.54802   0.00000
 1783.00    0.54758   0.00000
 1784.00    0.54714   0.00000
 1785.00    0.54670   0.00000
 1786.00    0.54626   0.00000
 1787.00    0.54582   0.00000
 1788.00    0.54538   0.00000
 1789.00    0.54494   0.00000
 1790.00    0.54450   0.00000
 1791.00    0.54406   0.00000
 1792.00    0.54362   0.00000
 1793.00    0.54319   0.00000
 1794.00    0.54275   0.00000
 1795.00    0.54231   0.00000
 1796.00    0.54187   0.00000
 1797.00    0.54144   0.00000
 1798.00    0.54100   0.00000
 1799.00    0.54056   0.00000
 1800.00    0.54013   0.00000
 1801.00    0.53969   0.00000
 1802.00    0.53926   0.00000
 1803.00    0.53882   0.00000
 1804.00    0.53839   0.00000
 1805.00    0.53796   0.00000
 1806.00    0.53752   0.00000
 1807.00    0.53709   0.00000
 1808.00    0.53666   0.00000
 1809.00    0.53622   0.00000
 1810.00    0.53579   0.00000
 1811.00    0.53536   0.00000
 1812.00    0.53493   0.00000
 1813.00    0.53450   0.00000
 1814.00    0.53406   0.00000
 1815.00    0.53363   0.00000
 1816.00    0.53320   0.00000
 1817.00    0.53277   0.00000
 1818.00    0.53234   0.00000
 1819.00    0.53192   0.00000
 1820.00    0.53149   0.00000
 1821.00    0.53106   0.00000
 1822.00    0.53063   0.00000
 1823.00    0.53020   0.00000
 1824.00    0.52977   0.00000
 1825.00    0.52935   0.00000
 1826.00    0.52892   0.00000
 1827.00    0.52849   0.00000
 1828.00    0.52807   0.00000
 1829.00    0.52764   0.00000
 1830.00    0.52722   0.00000
 1831.00    0.52679   0.00000
 1832.00    0.52637   0.00000
 1833.00    0.52594   0.00000
 1834.00    0.52552   0.00000
 1835.00    0.52509   0.00000
 1836.00    0.52467   0.00000
 1837.00    0.52425   0.00000
 1838.00    0.52382   0.00000
 1839.00    0.52340   0.00000
 1840.00    0.52298   0.00000
 1841.00    0.52256   0.00000
 1842.00    0.52213   0.00000
 1843.00    0.52171   0.00000
 1844.00    0.52129   0.00000
 1845.00    0.52087   0.00000
 1846.00    0.52045   0.00000
 1847.00    0.52003   0.00000
 1848.00    0.51961   0.00000
 1849.00    0.51919   0.00000
 1850.00    0.51877   0.00000
 1851.00    0.51835   0.00000
 1852.00    0.51794   0.00000
 1853.00    0.51752   0.00000
 1854.00    0.51710   0.00000
 1855.00    0.51668   0.00000
 1856.00    0.51627   0.00000
 1857.00    0.51585   0.00000
 1858.00    0.51543   0.00000
 1859.00    0.51502   0.00000
 1860.00    0.51460   0.00000
 1861.00    0.51418   0.00000
 1862.00    0.51377   0.00000
 1863.00    0.51335   0.00000
 1864.00    0.51294   0.00000
 1865.00    0.51253   0.00000
 1866.00    0.51211   0.00000
 1867.00    0.51170   0.00000
 1868.00    0.51128   0.00000
 1869.00    0.51087   0.00000
 1870.00    0.51046   0.00000
 1871.00    0.51005   0.00000
 1872.00    0.50963   0.00000
 1873.00    0.50922   0.00000
 1874.00    0.50881   0.00000
 1875.00    0.50840   0.00000
 1876.00    0.50799   0.00000
 1877.00    0.50758   0.00000
 1878.00    0.50717   0.00000
 1879.00    0.50676   0.00000
 1880.00    0.50635   0.00000
 1881.00    0.50594   0.00000
 1882.00    0.50553   0.00000
 1883.00    0.50512   0.00000
 1884.00    0.50471   0.00000
 1885.00    0.50431   0.00000
 1886.00    0.50390   0.00000
 1887.00    0.50349   0.00000
 1888.00    0.50308   0.00000
 1889.00    0.50268   0.00000
 1890.00    0.50227   0.00000
 1891.00    0.50186   0.00000
 1892.00    0.50146   0.00000
 1893.00    0.50105   0.00000
 1894.00    0.50065   0.00000
 1895.00    0.50024   0.00000
 1896.00    0.49984   0.00000
 1897.00    0.49943   0.00000
 1898.00    0.49903   0.00000
 1899.00    0.49863   0.00000
 1900.00    0.49822   0.00000
 1901.00    0.49782   0.00000
 1902.00    0.49742   0.00000
 1903.00    0.49701   0.00000
 1904.00    0.49661   0.00000
 1905.00    0.49621   0.00000
 1906.00    0.49581   0.00000
 1907.00    0.49541   0.00000
 1908.00    0.49501   0.00000
 1909.00    0.49460   0.00000
 1910.00    0.49420   0.00000
 1911.00    0.49380   0.00000
 1912.00    0.49340   0.00000
 1913.00    0.49300   0.00000
 1914.00    0.49260   0.00000
 1915.00    0.49221   0.00000
 1916.00    0.49181   0.00000
 1917.00    0.49141   0.00000
 1918.00    0.49101   0.00000
 1919.00    0.49061   0.00000
 1920.00    0.49022   0.00000
 1921.00    0.48982   0.00000
 1922.00    0.48942   0.00000
 1923.00    0.48902   0.00000
 1924.00    0.48863   0.00000
 1925.00    0.48823   0.00000
 1926.00    0.48784   0.00000
 1927.00    0.48744   0.00000
 1928.00    0.48704   0.00000
 1929.00    0.48665   0.00000
 1930.00    0.48626   0.00000
 1931.00    0.48586   0.00000
 1932.00    0.48547   0.00000
 1933.00    0.48507   0.00000
 1934.00    0.48468   0.00000
 1935.00    0.48429   0.00000
 1936.00    0.48389   0.00000
 1937.00    0.48350   0.00000
 1938.00    0.48311   0.00000
 1939.00    0.48272   0.00000
 1940.00    0.48232   0.00000
 1941.00    0.48193   0.00000
 1942.00    0.48154   0.00000
 1943.00    0.48115   0.00000
 1944.00    0.48076   0.00000
 1945.00    0.48037   0.00000
