   W          E2-(pi+_n)
 (MeV)       Re        Im
 1661.00    3.48467   0.00000
 1662.00    3.47996   0.00000
 1663.00    3.47525   0.00000
 1664.00    3.47055   0.00000
 1665.00    3.46584   0.00000
 1666.00    3.46114   0.00000
 1667.00    3.45643   0.00000
 1668.00    3.45173   0.00000
 1669.00    3.44703   0.00000
 1670.00    3.44233   0.00000
 1671.00    3.43764   0.00000
 1672.00    3.43294   0.00000
 1673.00    3.42824   0.00000
 1674.00    3.42355   0.00000
 1675.00    3.41886   0.00000
 1676.00    3.41417   0.00000
 1677.00    3.40948   0.00000
 1678.00    3.40479   0.00000
 1679.00    3.40010   0.00000
 1680.00    3.39541   0.00000
 1681.00    3.39073   0.00000
 1682.00    3.38605   0.00000
 1683.00    3.38136   0.00000
 1684.00    3.37668   0.00000
 1685.00    3.37201   0.00000
 1686.00    3.36733   0.00000
 1687.00    3.36265   0.00000
 1688.00    3.35798   0.00000
 1689.00    3.35330   0.00000
 1690.00    3.34863   0.00000
 1691.00    3.34396   0.00000
 1692.00    3.33929   0.00000
 1693.00    3.33463   0.00000
 1694.00    3.32996   0.00000
 1695.00    3.32530   0.00000
 1696.00    3.32064   0.00000
 1697.00    3.31597   0.00000
 1698.00    3.31132   0.00000
 1699.00    3.30666   0.00000
 1700.00    3.30200   0.00000
 1701.00    3.29735   0.00000
 1702.00    3.29269   0.00000
 1703.00    3.28804   0.00000
 1704.00    3.28339   0.00000
 1705.00    3.27874   0.00000
 1706.00    3.27410   0.00000
 1707.00    3.26945   0.00000
 1708.00    3.26481   0.00000
 1709.00    3.26017   0.00000
 1710.00    3.25553   0.00000
 1711.00    3.25089   0.00000
 1712.00    3.24625   0.00000
 1713.00    3.24162   0.00000
 1714.00    3.23699   0.00000
 1715.00    3.23236   0.00000
 1716.00    3.22773   0.00000
 1717.00    3.22310   0.00000
 1718.00    3.21847   0.00000
 1719.00    3.21385   0.00000
 1720.00    3.20923   0.00000
 1721.00    3.20460   0.00000
 1722.00    3.19999   0.00000
 1723.00    3.19537   0.00000
 1724.00    3.19075   0.00000
 1725.00    3.18614   0.00000
 1726.00    3.18153   0.00000
 1727.00    3.17692   0.00000
 1728.00    3.17231   0.00000
 1729.00    3.16770   0.00000
