   W          M2+(pi+_n)
 (MeV)       Re        Im
 1882.00    0.47138   0.00000
 1883.00    0.47301   0.00000
 1884.00    0.47464   0.00000
 1885.00    0.47627   0.00000
 1886.00    0.47790   0.00000
 1887.00    0.47952   0.00000
 1888.00    0.48115   0.00000
 1889.00    0.48277   0.00000
 1890.00    0.48440   0.00000
 1891.00    0.48602   0.00000
 1892.00    0.48764   0.00000
 1893.00    0.48926   0.00000
 1894.00    0.49088   0.00000
 1895.00    0.49250   0.00000
 1896.00    0.49412   0.00000
 1897.00    0.49574   0.00000
 1898.00    0.49735   0.00000
 1899.00    0.49897   0.00000
 1900.00    0.50058   0.00000
 1901.00    0.50220   0.00000
 1902.00    0.50381   0.00000
 1903.00    0.50542   0.00000
 1904.00    0.50703   0.00000
 1905.00    0.50864   0.00000
 1906.00    0.51025   0.00000
 1907.00    0.51186   0.00000
 1908.00    0.51347   0.00000
 1909.00    0.51507   0.00000
 1910.00    0.51668   0.00000
