   W          M6+(pi+_n)
 (MeV)       Re        Im
 1802.00   -0.02669   0.00000
 1803.00   -0.02669   0.00000
 1804.00   -0.02670   0.00000
 1805.00   -0.02670   0.00000
 1806.00   -0.02671   0.00000
 1807.00   -0.02671   0.00000
 1808.00   -0.02672   0.00000
 1809.00   -0.02673   0.00000
 1810.00   -0.02673   0.00000
 1811.00   -0.02674   0.00000
 1812.00   -0.02674   0.00000
 1813.00   -0.02675   0.00000
 1814.00   -0.02675   0.00000
 1815.00   -0.02676   0.00000
 1816.00   -0.02676   0.00000
 1817.00   -0.02677   0.00000
 1818.00   -0.02677   0.00000
 1819.00   -0.02678   0.00000
 1820.00   -0.02678   0.00000
 1821.00   -0.02679   0.00000
 1822.00   -0.02679   0.00000
 1823.00   -0.02680   0.00000
 1824.00   -0.02680   0.00000
 1825.00   -0.02680   0.00000
 1826.00   -0.02681   0.00000
 1827.00   -0.02681   0.00000
 1828.00   -0.02682   0.00000
 1829.00   -0.02682   0.00000
 1830.00   -0.02683   0.00000
 1831.00   -0.02683   0.00000
 1832.00   -0.02683   0.00000
 1833.00   -0.02684   0.00000
 1834.00   -0.02684   0.00000
 1835.00   -0.02685   0.00000
 1836.00   -0.02685   0.00000
 1837.00   -0.02685   0.00000
 1838.00   -0.02686   0.00000
 1839.00   -0.02686   0.00000
 1840.00   -0.02686   0.00000
 1841.00   -0.02687   0.00000
 1842.00   -0.02687   0.00000
 1843.00   -0.02687   0.00000
 1844.00   -0.02688   0.00000
 1845.00   -0.02688   0.00000
 1846.00   -0.02688   0.00000
 1847.00   -0.02689   0.00000
 1848.00   -0.02689   0.00000
 1849.00   -0.02689   0.00000
 1850.00   -0.02690   0.00000
 1851.00   -0.02690   0.00000
 1852.00   -0.02690   0.00000
 1853.00   -0.02691   0.00000
 1854.00   -0.02691   0.00000
 1855.00   -0.02691   0.00000
 1856.00   -0.02691   0.00000
 1857.00   -0.02692   0.00000
 1858.00   -0.02692   0.00000
 1859.00   -0.02692   0.00000
 1860.00   -0.02692   0.00000
 1861.00   -0.02693   0.00000
 1862.00   -0.02693   0.00000
 1863.00   -0.02693   0.00000
 1864.00   -0.02693   0.00000
 1865.00   -0.02693   0.00000
 1866.00   -0.02694   0.00000
 1867.00   -0.02694   0.00000
 1868.00   -0.02694   0.00000
 1869.00   -0.02694   0.00000
 1870.00   -0.02694   0.00000
 1871.00   -0.02695   0.00000
 1872.00   -0.02695   0.00000
 1873.00   -0.02695   0.00000
 1874.00   -0.02695   0.00000
 1875.00   -0.02695   0.00000
 1876.00   -0.02695   0.00000
 1877.00   -0.02696   0.00000
 1878.00   -0.02696   0.00000
 1879.00   -0.02696   0.00000
 1880.00   -0.02696   0.00000
 1881.00   -0.02696   0.00000
 1882.00   -0.02696   0.00000
 1883.00   -0.02696   0.00000
 1884.00   -0.02696   0.00000
 1885.00   -0.02696   0.00000
 1886.00   -0.02697   0.00000
 1887.00   -0.02697   0.00000
 1888.00   -0.02697   0.00000
 1889.00   -0.02697   0.00000
 1890.00   -0.02697   0.00000
 1891.00   -0.02697   0.00000
 1892.00   -0.02697   0.00000
 1893.00   -0.02697   0.00000
