tag channel= 308, eff= 0.455706
Eg=145.78-148.12 W=1074.2-1076.2
Eg=146.95+/-1.17  W=1075.23+/- 1.02
-0.15 98.63 24.5569 0.1326
-0.05 92.87 25.3421 0.1325
 0.05 87.13 25.5286 0.1319
 0.15 81.37 25.2924 0.1308
 0.25 75.52 24.4949 0.1290
 0.35 69.51 24.0168 0.1354
 0.45 63.26 22.3613 0.1294
 0.55 56.63 21.2334 0.1261
 0.65 49.46 19.2825 0.1259
 0.75 41.41 17.2590 0.1353
 0.85 31.79 14.7909 0.1619
 0.95 18.19 12.1801 0.2940
TXS=244.852+/-0.385 ub

tag channel= 221, eff= 0.323675
Eg=356.75-359.17 W=1244.9-1246.7
Eg=357.96+/-1.21  W=1245.83+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 7.4306 0.0836
-0.85 148.21 10.8284 0.0884
-0.75 138.59 13.6759 0.1036
-0.65 130.54 15.9269 0.1091
-0.55 123.37 18.1487 0.1085
-0.45 116.74 20.0480 0.1157
-0.35 110.49 21.4861 0.1206
-0.25 104.48 22.9573 0.1272
-0.15 98.63 23.8424 0.1329
-0.05 92.87 24.9074 0.1345
 0.05 87.13 25.1252 0.1339
 0.15 81.37 25.0897 0.1342
 0.25 75.52 23.8047 0.1290
 0.35 69.51 23.6147 0.1360
 0.45 63.26 21.8070 0.1304
 0.55 56.63 20.7534 0.1276
 0.65 49.46 18.7844 0.1284
 0.75 41.41 16.8840 0.1362
 0.85 31.79 14.2355 0.1632
 0.95 18.19 11.8916 0.3093
TXS=239.420+/-0.393 ub

tag channel= 220, eff= 0.322497
Eg=359.17-361.59 W=1246.7-1248.6
Eg=360.38+/-1.21  W=1247.65+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 7.0876 0.0878
-0.85 148.21 10.4263 0.0940
-0.75 138.59 13.4151 0.1103
-0.65 130.54 15.4724 0.1140
-0.55 123.37 17.7176 0.1145
-0.45 116.74 19.5192 0.1230
-0.35 110.49 21.0221 0.1273
-0.25 104.48 22.4823 0.1338
-0.15 98.63 23.4966 0.1404
-0.05 92.87 24.2468 0.1411
 0.05 87.13 24.6611 0.1416
 0.15 81.37 24.4000 0.1410
 0.25 75.52 23.5026 0.1361
 0.35 69.51 23.2247 0.1437
 0.45 63.26 21.6310 0.1396
 0.55 56.63 20.1984 0.1345
 0.65 49.46 18.6420 0.1356
 0.75 41.41 16.6077 0.1455
 0.85 31.79 14.2747 0.1751
 0.95 18.19 11.8671 0.3363
TXS=234.806+/-0.418 ub

tag channel= 219, eff= 0.326343
Eg=361.60-364.01 W=1248.6-1250.4
Eg=362.80+/-1.21  W=1249.47+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 6.6568 0.0873
-0.85 148.21 9.9443 0.0922
-0.75 138.59 12.5309 0.1064
-0.65 130.54 14.9662 0.1124
-0.55 123.37 16.8974 0.1113
-0.45 116.74 18.7868 0.1192
-0.35 110.49 20.2079 0.1232
-0.25 104.48 21.6056 0.1304
-0.15 98.63 22.3290 0.1356
-0.05 92.87 23.0670 0.1356
 0.05 87.13 23.4589 0.1358
 0.15 81.37 23.4142 0.1363
 0.25 75.52 22.5660 0.1320
 0.35 69.51 22.1600 0.1395
 0.45 63.26 20.6134 0.1344
 0.55 56.63 19.4146 0.1314
 0.65 49.46 17.6521 0.1330
 0.75 41.41 15.7762 0.1413
 0.85 31.79 13.5345 0.1714
 0.95 18.19 10.9009 0.3167
TXS=223.871+/-0.403 ub

tag channel= 218, eff= 0.324273
Eg=364.00-366.41 W=1250.4-1252.2
Eg=365.21+/-1.21  W=1251.27+/-0.91
cos  degrees  DXS  eDXS
-0.95 161.81 6.5660 0.0771
-0.85 148.21 9.8654 0.0832
-0.75 138.59 12.3707 0.0966
-0.65 130.54 14.7318 0.1014
-0.55 123.37 16.7364 0.1010
-0.45 116.74 18.5850 0.1078
-0.35 110.49 19.9990 0.1127
-0.25 104.48 21.3723 0.1179
-0.15 98.63 22.1713 0.1232
-0.05 92.87 23.1061 0.1247
 0.05 87.13 23.4763 0.1243
 0.15 81.37 23.4818 0.1259
 0.25 75.52 22.4933 0.1210
 0.35 69.51 22.1043 0.1261
 0.45 63.26 20.5585 0.1224
 0.55 56.63 19.3154 0.1197
 0.65 49.46 17.7158 0.1210
 0.75 41.41 15.6289 0.1294
 0.85 31.79 13.5279 0.1568
 0.95 18.19 10.9887 0.3093
TXS=222.811+/-0.374 ub

tag channel= 217, eff= 0.329398
Eg=366.43-368.84 W=1252.2-1254.0
Eg=367.64+/-1.21  W=1253.09+/-0.90
cos  degrees  DXS  eDXS
-0.95 161.81 6.1685 0.0751
-0.85 148.21 9.2781 0.0816
-0.75 138.59 11.8838 0.0964
-0.65 130.54 14.1512 0.1021
-0.55 123.37 15.9924 0.1012
-0.45 116.74 17.9086 0.1083
-0.35 110.49 19.0902 0.1119
-0.25 104.48 20.3612 0.1182
-0.15 98.63 21.2878 0.1233
-0.05 92.87 22.1887 0.1244
 0.05 87.13 22.4375 0.1248
 0.15 81.37 22.4177 0.1266
 0.25 75.52 21.6285 0.1209
 0.35 69.51 20.9600 0.1241
 0.45 63.26 19.8760 0.1243
 0.55 56.63 18.5679 0.1200
 0.65 49.46 16.7097 0.1202
 0.75 41.41 15.2697 0.1302
 0.85 31.79 13.3571 0.1597
 0.95 18.19 10.3502 0.3433
TXS=213.448+/-0.386 ub

tag channel= 216, eff= 0.329867
Eg=368.82-371.23 W=1254.0-1255.8
Eg=370.03+/-1.20  W=1254.88+/-0.90
cos  degrees  DXS  eDXS
-0.95 161.81 5.9195 0.0810
-0.85 148.21 9.0014 0.0870
-0.75 138.59 11.6109 0.1038
-0.65 130.54 13.7323 0.1075
-0.55 123.37 15.4952 0.1060
-0.45 116.74 17.3910 0.1139
-0.35 110.49 18.6685 0.1182
-0.25 104.48 19.9724 0.1247
-0.15 98.63 20.8395 0.1312
-0.05 92.87 21.4880 0.1317
 0.05 87.13 21.9320 0.1316
 0.15 81.37 21.9077 0.1336
 0.25 75.52 20.9236 0.1268
 0.35 69.51 20.7198 0.1318
 0.45 63.26 19.4318 0.1312
 0.55 56.63 18.1789 0.1271
 0.65 49.46 16.3010 0.1277
 0.75 41.41 14.9468 0.1401
 0.85 31.79 12.4384 0.1690
 0.95 18.19 9.9579 0.3639
TXS=207.778+/-0.409 ub

tag channel= 215, eff= 0.329840
Eg=371.23-373.64 W=1255.8-1257.6
Eg=372.44+/-1.21  W=1256.68+/-0.90
cos  degrees  DXS  eDXS
-0.95 161.81 5.6749 0.0756
-0.85 148.21 8.6449 0.0808
-0.75 138.59 11.0488 0.0958
-0.65 130.54 13.3040 0.1015
-0.55 123.37 15.0900 0.1003
-0.45 116.74 16.7194 0.1061
-0.35 110.49 17.9546 0.1105
-0.25 104.48 19.0548 0.1170
-0.15 98.63 20.1694 0.1230
-0.05 92.87 20.8620 0.1230
 0.05 87.13 21.2145 0.1243
 0.15 81.37 21.3159 0.1259
 0.25 75.52 20.4219 0.1200
 0.35 69.51 20.0822 0.1234
 0.45 63.26 19.0258 0.1249
 0.55 56.63 17.4983 0.1192
 0.65 49.46 16.1629 0.1195
 0.75 41.41 14.4888 0.1319
 0.85 31.79 12.3209 0.1619
 0.95 18.19 10.2125 0.3412
TXS=201.755+/-0.384 ub

tag channel= 214, eff= 0.331237
Eg=373.64-376.06 W=1257.6-1259.4
Eg=374.85+/-1.21  W=1258.48+/-0.90
cos  degrees  DXS  eDXS
-0.95 161.81 5.3946 0.0736
-0.85 148.21 8.2950 0.0780
-0.75 138.59 10.7429 0.0911
-0.65 130.54 13.1014 0.0976
-0.55 123.37 14.5728 0.0950
-0.45 116.74 16.2331 0.1012
-0.35 110.49 17.4352 0.1052
-0.25 104.48 18.7048 0.1113
-0.15 98.63 19.5412 0.1157
-0.05 92.87 20.2575 0.1159
 0.05 87.13 20.9850 0.1183
 0.15 81.37 20.7266 0.1185
 0.25 75.52 19.9152 0.1139
 0.35 69.51 19.4137 0.1147
 0.45 63.26 18.2263 0.1167
 0.55 56.63 17.0633 0.1134
 0.65 49.46 15.6231 0.1141
 0.75 41.41 14.4258 0.1252
 0.85 31.79 12.0859 0.1556
 0.95 18.19 9.6034 0.3425
TXS=196.154+/-0.371 ub

tag channel= 213, eff= 0.331726
Eg=376.07-378.46 W=1259.4-1261.2
Eg=377.27+/-1.20  W=1260.28+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 5.2157 0.0754
-0.85 148.21 8.0779 0.0787
-0.75 138.59 10.5048 0.0936
-0.65 130.54 12.5159 0.1005
-0.55 123.37 14.2216 0.0975
-0.45 116.74 15.6783 0.1032
-0.35 110.49 16.8891 0.1073
-0.25 104.48 18.2211 0.1142
-0.15 98.63 18.8537 0.1184
-0.05 92.87 19.5684 0.1182
 0.05 87.13 20.1883 0.1206
 0.15 81.37 19.7883 0.1205
 0.25 75.52 19.6522 0.1182
 0.35 69.51 18.6037 0.1168
 0.45 63.26 17.7539 0.1201
 0.55 56.63 16.5390 0.1165
 0.65 49.46 15.1952 0.1170
 0.75 41.41 13.4557 0.1270
 0.85 31.79 12.0863 0.1611
 0.95 18.19 9.6687 0.3647
TXS=190.082+/-0.386 ub

tag channel= 212, eff= 0.328492
Eg=378.41-380.81 W=1261.1-1262.9
Eg=379.61+/-1.20  W=1262.03+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 4.9258 0.0690
-0.85 148.21 7.7795 0.0748
-0.75 138.59 10.2099 0.0892
-0.65 130.54 12.2658 0.0948
-0.55 123.37 13.8498 0.0929
-0.45 116.74 15.2742 0.0982
-0.35 110.49 16.4687 0.1024
-0.25 104.48 17.5733 0.1077
-0.15 98.63 18.7037 0.1141
-0.05 92.87 19.1390 0.1128
 0.05 87.13 19.7487 0.1154
 0.15 81.37 19.2206 0.1154
 0.25 75.52 19.1128 0.1133
 0.35 69.51 18.3488 0.1112
 0.45 63.26 17.3775 0.1157
 0.55 56.63 16.2240 0.1112
 0.65 49.46 14.8267 0.1119
 0.75 41.41 13.5536 0.1215
 0.85 31.79 11.8024 0.1545
 0.95 18.19 9.5576 0.3392
TXS=185.864+/-0.365 ub

tag channel= 211, eff= 0.331591
Eg=380.87-383.29 W=1263.0-1264.8
Eg=382.08+/-1.21  W=1263.86+/-0.90
cos  degrees  DXS  eDXS
-0.95 161.81 4.6004 0.0670
-0.85 148.21 7.4518 0.0748
-0.75 138.59 9.8284 0.0884
-0.65 130.54 11.6461 0.0937
-0.55 123.37 13.4738 0.0919
-0.45 116.74 14.6404 0.0970
-0.35 110.49 16.1040 0.1020
-0.25 104.48 17.1182 0.1069
-0.15 98.63 17.7412 0.1110
-0.05 92.87 18.4387 0.1119
 0.05 87.13 19.0008 0.1138
 0.15 81.37 18.6851 0.1147
 0.25 75.52 18.6474 0.1128
 0.35 69.51 17.6267 0.1095
 0.45 63.26 16.6986 0.1140
 0.55 56.63 15.5666 0.1101
 0.65 49.46 14.5019 0.1103
 0.75 41.41 13.1252 0.1236
 0.85 31.79 11.3049 0.1568
 0.95 18.19 9.4155 0.3485
TXS=179.367+/-0.367 ub

tag channel= 210, eff= 0.329817
Eg=383.29-385.69 W=1264.8-1266.5
Eg=384.49+/-1.20  W=1265.65+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 4.2763 0.0681
-0.85 148.21 7.2158 0.0733
-0.75 138.59 9.4897 0.0882
-0.65 130.54 11.3332 0.0932
-0.55 123.37 13.0814 0.0916
-0.45 116.74 14.2873 0.0965
-0.35 110.49 15.3925 0.1007
-0.25 104.48 16.3302 0.1057
-0.15 98.63 17.4719 0.1108
-0.05 92.87 17.8522 0.1108
 0.05 87.13 18.3969 0.1133
 0.15 81.37 18.2802 0.1135
 0.25 75.52 18.1037 0.1119
 0.35 69.51 17.1264 0.1085
 0.45 63.26 16.2988 0.1129
 0.55 56.63 15.3315 0.1102
 0.65 49.46 14.0080 0.1106
 0.75 41.41 12.6187 0.1217
 0.85 31.79 11.1258 0.1513
 0.95 18.19 8.8605 0.3704
TXS=173.881+/-0.373 ub

tag channel= 209, eff= 0.327128
Eg=385.67-388.06 W=1266.5-1268.3
Eg=386.87+/-1.20  W=1267.41+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 4.2623 0.0638
-0.85 148.21 6.9583 0.0698
-0.75 138.59 9.0836 0.0837
-0.65 130.54 11.0264 0.0891
-0.55 123.37 12.7127 0.0872
-0.45 116.74 14.0224 0.0929
-0.35 110.49 15.0208 0.0959
-0.25 104.48 16.1546 0.1017
-0.15 98.63 17.1143 0.1063
-0.05 92.87 17.4724 0.1053
 0.05 87.13 18.0986 0.1082
 0.15 81.37 17.9028 0.1090
 0.25 75.52 17.7652 0.1069
 0.35 69.51 16.9132 0.1040
 0.45 63.26 16.3015 0.1091
 0.55 56.63 15.2461 0.1062
 0.65 49.46 13.6263 0.1057
 0.75 41.41 12.3702 0.1161
 0.85 31.79 10.8883 0.1483
 0.95 18.19 8.7554 0.3445
TXS=170.625+/-0.353 ub

tag channel= 208, eff= 0.330197
Eg=388.07-390.47 W=1268.3-1270.1
Eg=389.27+/-1.20  W=1269.19+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 3.9943 0.0650
-0.85 148.21 6.6244 0.0709
-0.75 138.59 8.8005 0.0856
-0.65 130.54 10.6174 0.0913
-0.55 123.37 12.2047 0.0884
-0.45 116.74 13.2849 0.0937
-0.35 110.49 14.2925 0.0967
-0.25 104.48 15.4713 0.1034
-0.15 98.63 16.4672 0.1076
-0.05 92.87 16.8189 0.1075
 0.05 87.13 17.2905 0.1096
 0.15 81.37 17.1233 0.1096
 0.25 75.52 17.0850 0.1096
 0.35 69.51 16.2069 0.1047
 0.45 63.26 15.3681 0.1090
 0.55 56.63 14.5141 0.1076
 0.65 49.46 13.2486 0.1073
 0.75 41.41 11.8990 0.1187
 0.85 31.79 10.3519 0.1490
 0.95 18.19 8.3351 0.3679
TXS=163.279+/-0.365 ub

tag channel= 207, eff= 0.326397
Eg=390.47-392.87 W=1270.1-1271.8
Eg=391.67+/-1.20  W=1270.96+/-0.89
cos  degrees  DXS  eDXS
-0.95 161.81 3.8720 0.0626
-0.85 148.21 6.4243 0.0678
-0.75 138.59 8.5895 0.0825
-0.65 130.54 10.2347 0.0877
-0.55 123.37 11.7152 0.0849
-0.45 116.74 12.9183 0.0899
-0.35 110.49 13.9660 0.0931
-0.25 104.48 15.3327 0.0995
-0.15 98.63 16.1077 0.1038
-0.05 92.87 16.5208 0.1041
 0.05 87.13 16.9701 0.1049
 0.15 81.37 16.8312 0.1069
 0.25 75.52 16.6602 0.1055
 0.35 69.51 15.8689 0.1009
 0.45 63.26 15.1077 0.1050
 0.55 56.63 14.1592 0.1045
 0.65 49.46 12.9469 0.1045
 0.75 41.41 11.5293 0.1156
 0.85 31.79 10.1850 0.1488
 0.95 18.19 8.5079 0.3646
TXS=159.793+/-0.357 ub

tag channel= 206, eff= 0.324550
Eg=392.88-395.27 W=1271.9-1273.6
Eg=394.07+/-1.19  W=1272.73+/-0.88
cos  degrees  DXS  eDXS
-0.95 161.81 3.8449 0.0633
-0.85 148.21 6.1809 0.0684
-0.75 138.59 8.3670 0.0832
-0.65 130.54 9.9157 0.0872
-0.55 123.37 11.6382 0.0864
-0.45 116.74 12.5432 0.0899
-0.35 110.49 13.6155 0.0942
-0.25 104.48 14.7822 0.0998
-0.15 98.63 15.5062 0.1040
-0.05 92.87 15.9843 0.1045
 0.05 87.13 16.5007 0.1065
 0.15 81.37 16.3371 0.1086
 0.25 75.52 16.2119 0.1077
 0.35 69.51 15.2270 0.1010
 0.45 63.26 14.8482 0.1071
 0.55 56.63 13.7878 0.1048
 0.65 49.46 12.8585 0.1058
 0.75 41.41 11.2452 0.1160
 0.85 31.79 9.8796 0.1501
 0.95 18.19 7.9820 0.4066
TXS=155.277+/-0.376 ub

tag channel= 205, eff= 0.325124
Eg=395.25-397.64 W=1273.6-1275.4
Eg=396.44+/-1.20  W=1274.48+/-0.88
cos  degrees  DXS  eDXS
-0.95 161.81 3.5590 0.0606
-0.85 148.21 5.8565 0.0657
-0.75 138.59 7.7809 0.0791
-0.65 130.54 9.2757 0.0847
-0.55 123.37 10.8738 0.0831
-0.45 116.74 12.0646 0.0874
-0.35 110.49 13.0528 0.0914
-0.25 104.48 14.1552 0.0974
-0.15 98.63 14.8580 0.1009
-0.05 92.87 15.3768 0.1011
 0.05 87.13 15.6827 0.1030
 0.15 81.37 15.6815 0.1044
 0.25 75.52 15.6847 0.1038
 0.35 69.51 14.9626 0.0987
 0.45 63.26 14.1554 0.1025
 0.55 56.63 13.2534 0.1037
 0.65 49.46 12.1404 0.1031
 0.75 41.41 11.1517 0.1146
 0.85 31.79 9.9312 0.1512
 0.95 18.19 7.9972 0.4325
TXS=149.146+/-0.383 ub

tag channel= 204, eff= 0.327416
Eg=397.66-400.05 W=1275.4-1277.1
Eg=398.85+/-1.20  W=1276.25+/-0.88
cos  degrees  DXS  eDXS
-0.95 161.81 3.3449 0.0606
-0.85 148.21 5.6014 0.0655
-0.75 138.59 7.4869 0.0792
-0.65 130.54 8.9773 0.0841
-0.55 123.37 10.4697 0.0819
-0.45 116.74 11.5860 0.0874
-0.35 110.49 12.5694 0.0914
-0.25 104.48 13.4621 0.0959
-0.15 98.63 14.2306 0.0995
-0.05 92.87 14.6919 0.1000
 0.05 87.13 15.0764 0.1015
 0.15 81.37 15.0436 0.1034
 0.25 75.52 14.9673 0.1029
 0.35 69.51 14.0987 0.0969
 0.45 63.26 13.5622 0.1020
 0.55 56.63 12.7723 0.1015
 0.65 49.46 11.7264 0.1023
 0.75 41.41 10.7051 0.1123
 0.85 31.79 9.3029 0.1469
 0.95 18.19 7.6332 0.3938
TXS=142.750+/-0.363 ub

tag channel= 203, eff= 0.249974
Eg=400.05-402.44 W=1277.1-1278.9
Eg=401.24+/-1.19  W=1278.01+/-0.88
cos  degrees  DXS  eDXS
-0.95 161.81 3.3271 0.0741
-0.85 148.21 5.5840 0.0805
-0.75 138.59 7.5005 0.0980
-0.65 130.54 9.0074 0.1037
-0.55 123.37 10.4778 0.1013
-0.45 116.74 11.6017 0.1060
-0.35 110.49 12.6819 0.1107
-0.25 104.48 13.6422 0.1163
-0.15 98.63 14.3534 0.1224
-0.05 92.87 14.8708 0.1214
 0.05 87.13 15.2757 0.1237
 0.15 81.37 15.2730 0.1260
 0.25 75.52 15.0848 0.1256
 0.35 69.51 14.2288 0.1181
 0.45 63.26 13.5903 0.1233
 0.55 56.63 12.7404 0.1249
 0.65 49.46 11.7604 0.1241
 0.75 41.41 10.9485 0.1375
 0.85 31.79 8.9987 0.1887
 0.95 18.19 7.1966 0.5323
TXS=143.274+/-0.468 ub

tag channel= 202, eff= 0.270000
Eg=402.42-404.81 W=1278.9-1280.6
Eg=403.62+/-1.19  W=1279.75+/-0.87
cos  degrees  DXS  eDXS
-0.95 161.81 2.8276 0.0758
-0.85 148.21 5.1147 0.0804
-0.75 138.59 6.7851 0.0981
-0.65 130.54 8.2298 0.1020
-0.55 123.37 9.6866 0.1013
-0.45 116.74 10.8423 0.1074
-0.35 110.49 11.7295 0.1106
-0.25 104.48 12.4787 0.1165
-0.15 98.63 13.3300 0.1230
-0.05 92.87 13.5841 0.1209
 0.05 87.13 13.9869 0.1250
 0.15 81.37 14.0610 0.1251
 0.25 75.52 14.0359 0.1252
 0.35 69.51 13.1735 0.1190
 0.45 63.26 12.7112 0.1234
 0.55 56.63 11.7221 0.1260
 0.65 49.46 10.8186 0.1238
 0.75 41.41 9.3560 0.1366
 0.85 31.79 7.5932 0.1864
 0.95 18.19 6.4644 0.4850
TXS=130.958+/-0.447 ub

tag channel= 201, eff= 0.323442
Eg=404.83-407.20 W=1280.6-1282.4
Eg=406.02+/-1.19  W=1281.51+/-0.87
cos  degrees  DXS  eDXS
-0.95 161.81 2.7827 0.0596
-0.85 148.21 4.9454 0.0645
-0.75 138.59 6.7073 0.0783
-0.65 130.54 8.0963 0.0825
-0.55 123.37 9.5076 0.0815
-0.45 116.74 10.5026 0.0867
-0.35 110.49 11.4559 0.0897
-0.25 104.48 12.1698 0.0951
-0.15 98.63 13.0567 0.0993
-0.05 92.87 13.5471 0.0998
 0.05 87.13 13.8067 0.1014
 0.15 81.37 13.7974 0.1026
 0.25 75.52 13.6748 0.1023
 0.35 69.51 12.8901 0.0981
 0.45 63.26 12.4131 0.0999
 0.55 56.63 11.7772 0.1033
 0.65 49.46 10.6944 0.1017
 0.75 41.41 9.6578 0.1137
 0.85 31.79 8.2720 0.1524
 0.95 18.19 7.0270 0.4417
TXS=129.859+/-0.384 ub

tag channel= 200, eff= 0.319317
Eg=407.16-409.53 W=1282.3-1284.1
Eg=408.35+/-1.19  W=1283.21+/-0.87
cos  degrees  DXS  eDXS
-0.95 161.81 2.7716 0.0624
-0.85 148.21 4.7755 0.0679
-0.75 138.59 6.4559 0.0810
-0.65 130.54 7.9703 0.0886
-0.55 123.37 9.3430 0.0862
-0.45 116.74 10.2606 0.0917
-0.35 110.49 11.2349 0.0960
-0.25 104.48 12.1756 0.1007
-0.15 98.63 12.6076 0.1043
-0.05 92.87 13.2778 0.1046
 0.05 87.13 13.5334 0.1070
 0.15 81.37 13.3707 0.1076
 0.25 75.52 13.5019 0.1083
 0.35 69.51 12.7870 0.1034
 0.45 63.26 12.1244 0.1052
 0.55 56.63 11.4452 0.1092
 0.65 49.46 10.5015 0.1093
 0.75 41.41 9.4222 0.1213
 0.85 31.79 8.2416 0.1611
 0.95 18.19 6.2618 0.5055
TXS=126.895+/-0.424 ub

tag channel= 199, eff= 0.322728
Eg=409.58-411.97 W=1284.1-1285.9
Eg=410.78+/-1.20  W=1284.99+/-0.87
cos  degrees  DXS  eDXS
-0.95 161.81 2.6519 0.0593
-0.85 148.21 4.6512 0.0649
-0.75 138.59 6.0064 0.0771
-0.65 130.54 7.5536 0.0821
-0.55 123.37 8.8982 0.0824
-0.45 116.74 9.8780 0.0875
-0.35 110.49 10.9341 0.0900
-0.25 104.48 11.7289 0.0945
-0.15 98.63 12.2406 0.0981
-0.05 92.87 12.8444 0.0991
 0.05 87.13 12.9688 0.1006
 0.15 81.37 12.9252 0.1006
 0.25 75.52 13.0339 0.1022
 0.35 69.51 12.4367 0.0982
 0.45 63.26 11.6503 0.0989
 0.55 56.63 10.8871 0.1032
 0.65 49.46 10.2772 0.1021
 0.75 41.41 9.4104 0.1152
 0.85 31.79 8.0611 0.1515
 0.95 18.19 6.2822 0.4295
TXS=122.661+/-0.378 ub

tag channel= 198, eff= 0.321512
Eg=411.96-414.34 W=1285.9-1287.6
Eg=413.15+/-1.19  W=1286.72+/-0.87
cos  degrees  DXS  eDXS
-0.95 161.81 2.5405 0.0738
-0.85 148.21 4.4686 0.0798
-0.75 138.59 6.1077 0.0968
-0.65 130.54 7.3563 0.1012
-0.55 123.37 8.9083 0.0997
-0.45 116.74 9.8560 0.1072
-0.35 110.49 10.6817 0.1102
-0.25 104.48 11.4051 0.1147
-0.15 98.63 11.6859 0.1187
-0.05 92.87 12.5368 0.1196
 0.05 87.13 12.7766 0.1223
 0.15 81.37 12.8098 0.1243
 0.25 75.52 12.8608 0.1246
 0.35 69.51 12.1711 0.1190
 0.45 63.26 11.5549 0.1213
 0.55 56.63 10.6873 0.1258
 0.65 49.46 9.9520 0.1242
 0.75 41.41 9.0711 0.1419
 0.85 31.79 8.0586 0.1851
 0.95 18.19 5.2810 0.5762
TXS=119.804+/-0.486 ub

tag channel= 197, eff= 0.314181
Eg=414.33-416.70 W=1287.6-1289.3
Eg=415.52+/-1.19  W=1288.45+/-0.86
cos  degrees  DXS  eDXS
-0.95 161.81 2.4762 0.0606
-0.85 148.21 4.4350 0.0649
-0.75 138.59 5.9785 0.0777
-0.65 130.54 7.2110 0.0845
-0.55 123.37 8.6923 0.0818
-0.45 116.74 9.5495 0.0876
-0.35 110.49 10.4427 0.0919
-0.25 104.48 11.3366 0.0965
-0.15 98.63 11.8114 0.0989
-0.05 92.87 12.1979 0.0989
 0.05 87.13 12.6197 0.1026
 0.15 81.37 12.4854 0.1032
 0.25 75.52 12.6723 0.1042
 0.35 69.51 12.1431 0.0999
 0.45 63.26 11.0933 0.0979
 0.55 56.63 10.7698 0.1056
 0.65 49.46 9.9253 0.1039
 0.75 41.41 8.8375 0.1170
 0.85 31.79 7.8375 0.1595
 0.95 18.19 5.5494 0.5331
TXS=118.105+/-0.430 ub

tag channel= 196, eff= 0.314304
Eg=416.71-419.09 W=1289.3-1291.0
Eg=417.90+/-1.19  W=1290.18+/-0.86
cos  degrees  DXS  eDXS
-0.95 161.81 2.3796 0.0611
-0.85 148.21 4.2981 0.0649
-0.75 138.59 5.7071 0.0766
-0.65 130.54 7.0167 0.0824
-0.55 123.37 8.3604 0.0811
-0.45 116.74 9.5465 0.0869
-0.35 110.49 10.3213 0.0902
-0.25 104.48 11.0004 0.0962
-0.15 98.63 11.5488 0.0997
-0.05 92.87 12.0460 0.1001
 0.05 87.13 12.1604 0.1001
 0.15 81.37 12.2444 0.1030
 0.25 75.52 12.3117 0.1044
 0.35 69.51 11.8820 0.0994
 0.45 63.26 10.9225 0.0973
 0.55 56.63 10.4251 0.1044
 0.65 49.46 9.7459 0.1028
 0.75 41.41 8.8326 0.1158
 0.85 31.79 7.5044 0.1566
 0.95 18.19 5.4336 0.4661
TXS=115.356+/-0.397 ub

tag channel= 195, eff= 0.316277
Eg=419.09-421.45 W=1291.0-1292.8
Eg=420.27+/-1.18  W=1291.90+/-0.86
cos  degrees  DXS  eDXS
-0.95 161.81 2.2581 0.0581
-0.85 148.21 4.0152 0.0590
-0.75 138.59 5.4721 0.0710
-0.65 130.54 6.7148 0.0760
-0.55 123.37 7.8579 0.0748
-0.45 116.74 8.9936 0.0802
-0.35 110.49 9.7301 0.0841
-0.25 104.48 10.5566 0.0885
-0.15 98.63 10.9903 0.0923
-0.05 92.87 11.4063 0.0920
 0.05 87.13 11.8051 0.0936
 0.15 81.37 11.7159 0.0954
 0.25 75.52 11.6465 0.0952
 0.35 69.51 11.4656 0.0927
 0.45 63.26 10.6115 0.0898
 0.55 56.63 9.9972 0.0976
 0.65 49.46 9.1246 0.0959
 0.75 41.41 8.5907 0.1075
 0.85 31.79 7.4556 0.1495
 0.95 18.19 4.7782 0.4433
TXS=110.017+/-0.374 ub

tag channel= 194, eff= 0.310870
Eg=421.44-423.81 W=1292.8-1294.5
Eg=422.63+/-1.18  W=1293.61+/-0.86
cos  degrees  DXS  eDXS
-0.95 161.81 2.1936 0.0564
-0.85 148.21 3.8838 0.0586
-0.75 138.59 5.3447 0.0715
-0.65 130.54 6.5649 0.0766
-0.55 123.37 7.9966 0.0759
-0.45 116.74 8.9110 0.0806
-0.35 110.49 9.7053 0.0843
-0.25 104.48 10.4076 0.0881
-0.15 98.63 10.8311 0.0912
-0.05 92.87 11.4809 0.0928
 0.05 87.13 11.6375 0.0932
 0.15 81.37 11.6394 0.0957
 0.25 75.52 11.5350 0.0952
 0.35 69.51 11.2877 0.0926
 0.45 63.26 10.4132 0.0901
 0.55 56.63 9.7963 0.0956
 0.65 49.46 9.0067 0.0951
 0.75 41.41 8.2578 0.1090
 0.85 31.79 7.0609 0.1466
 0.95 18.19 5.1253 0.4568
TXS=108.694+/-0.380 ub

tag channel= 193, eff= 0.311281
Eg=423.82-426.19 W=1294.5-1296.2
Eg=425.00+/-1.18  W=1295.33+/-0.86
cos  degrees  DXS  eDXS
-0.95 161.81 2.1511 0.0539
-0.85 148.21 3.7648 0.0582
-0.75 138.59 5.1692 0.0710
-0.65 130.54 6.4746 0.0752
-0.55 123.37 7.6676 0.0746
