 0.167  80.41 12.5589 0.0401 0.0745
 0.233  76.51 12.3686 0.0398 0.0735
 0.300  72.54 12.1017 0.0392 0.0721
 0.367  68.49 11.8040 0.0388 0.0706
 0.433  64.32 11.3948 0.0382 0.0686
 0.500  60.00 10.8500 0.0374 0.0659
 0.567  55.48 10.3131 0.0368 0.0634
 0.633  50.70 9.6083 0.0363 0.0602
 0.700  45.57 8.9155 0.0360 0.0573
 0.767  39.94 8.0884 0.0358 0.0540
 0.833  33.56 7.2121 0.0363 0.0511
 0.900  25.84 6.1871 0.0374 0.0486
 0.967  14.84 5.0286 0.0414 0.0484
TXS=132.571+/-0.090 ub

tag channel= 308, eff= 0.621322
Eg=263.60-267.93 W=1172.6-1176.1
Eg=265.76+/-2.17  W=1174.34+/-1.73
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 7.6796 0.0374 0.0536
-0.900 154.16 8.5769 0.0375 0.0570
-0.833 146.44 9.4139 0.0380 0.0605
-0.767 140.06 10.2562 0.0391 0.0645
-0.700 134.43 10.8535 0.0396 0.0672
-0.633 129.30 11.5474 0.0407 0.0706
-0.567 124.52 12.0562 0.0411 0.0730
-0.500 120.00 12.5055 0.0414 0.0750
-0.433 115.68 12.9828 0.0421 0.0774
-0.367 111.51 13.3437 0.0424 0.0790
-0.300 107.46 13.7034 0.0429 0.0808
-0.233 103.49 14.0321 0.0432 0.0824
-0.167  99.59 14.1763 0.0431 0.0830
-0.100  95.74 14.1722 0.0427 0.0827
-0.033  91.91 14.3298 0.0429 0.0835
 0.033  88.09 14.1579 0.0422 0.0824
 0.100  84.26 14.0088 0.0417 0.0815
 0.167  80.41 13.8332 0.0412 0.0805
 0.233  76.51 13.6669 0.0409 0.0796
 0.300  72.54 13.3244 0.0401 0.0778
 0.367  68.49 13.0711 0.0398 0.0765
 0.433  64.32 12.5415 0.0390 0.0738
 0.500  60.00 11.9692 0.0381 0.0709
 0.567  55.48 11.3544 0.0374 0.0680
 0.633  50.70 10.6001 0.0368 0.0645
 0.700  45.57 9.8796 0.0364 0.0614
 0.767  39.94 8.9920 0.0364 0.0578
 0.833  33.56 8.1505 0.0373 0.0552
 0.900  25.84 7.0648 0.0389 0.0526
 0.967  14.84 6.0284 0.0457 0.0547
TXS=145.810+/-0.092 ub

tag channel= 307, eff= 0.621406
Eg=268.01-272.38 W=1176.1-1179.6
Eg=270.19+/-2.18  W=1177.87+/-1.74
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 8.2859 0.0419 0.0590
-0.900 154.16 9.3944 0.0425 0.0634
-0.833 146.44 10.2368 0.0428 0.0667
-0.767 140.06 11.2064 0.0443 0.0714
-0.700 134.43 11.8872 0.0449 0.0745
-0.633 129.30 12.6364 0.0461 0.0782
-0.567 124.52 13.2908 0.0468 0.0813
-0.500 120.00 13.8226 0.0475 0.0838
-0.433 115.68 14.3593 0.0483 0.0865
-0.367 111.51 14.7546 0.0487 0.0884
-0.300 107.46 15.2114 0.0494 0.0907
-0.233 103.49 15.6211 0.0500 0.0927
-0.167  99.59 15.7216 0.0496 0.0930
-0.100  95.74 15.8384 0.0494 0.0934
-0.033  91.91 15.9567 0.0495 0.0939
 0.033  88.09 15.7903 0.0487 0.0928
 0.100  84.26 15.7350 0.0485 0.0924
 0.167  80.41 15.5173 0.0478 0.0911
 0.233  76.51 15.3148 0.0473 0.0900
 0.300  72.54 14.8887 0.0464 0.0877
 0.367  68.49 14.5356 0.0458 0.0859
 0.433  64.32 14.0622 0.0450 0.0835
 0.500  60.00 13.4228 0.0439 0.0802
 0.567  55.48 12.6921 0.0429 0.0766
 0.633  50.70 11.9640 0.0424 0.0733
 0.700  45.57 10.9114 0.0413 0.0684
 0.767  39.94 10.0572 0.0415 0.0652
 0.833  33.56 9.0521 0.0422 0.0619
 0.900  25.84 7.8911 0.0444 0.0594
 0.967  14.84 6.6444 0.0524 0.0621
TXS=161.900+/-0.106 ub

tag channel= 306, eff= 0.621369
Eg=272.34-276.68 W=1179.6-1183.0
Eg=274.51+/-2.17  W=1181.31+/-1.72
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 8.8718 0.0413 0.0606
-0.900 154.16 10.1609 0.0421 0.0660
-0.833 146.44 11.1541 0.0426 0.0702
-0.767 140.06 12.1676 0.0439 0.0750
-0.700 134.43 13.0022 0.0448 0.0789
-0.633 129.30 13.8317 0.0459 0.0830
-0.567 124.52 14.5241 0.0466 0.0863
-0.500 120.00 15.1963 0.0475 0.0896
-0.433 115.68 15.8307 0.0484 0.0928
-0.367 111.51 16.2281 0.0487 0.0947
-0.300 107.46 16.7654 0.0495 0.0974
-0.233 103.49 17.2893 0.0503 0.1000
-0.167  99.59 17.4095 0.0500 0.1004
-0.100  95.74 17.5164 0.0498 0.1007
-0.033  91.91 17.6653 0.0499 0.1015
 0.033  88.09 17.5670 0.0493 0.1007
 0.100  84.26 17.4854 0.0490 0.1002
 0.167  80.41 17.1499 0.0481 0.0983
 0.233  76.51 17.0067 0.0478 0.0975
 0.300  72.54 16.5833 0.0469 0.0953
 0.367  68.49 16.3218 0.0467 0.0940
 0.433  64.32 15.7051 0.0456 0.0908
 0.500  60.00 14.9548 0.0444 0.0870
 0.567  55.48 14.0955 0.0432 0.0827
 0.633  50.70 13.2359 0.0425 0.0787
 0.700  45.57 12.2610 0.0418 0.0742
 0.767  39.94 11.0909 0.0415 0.0692
 0.833  33.56 10.0167 0.0423 0.0656
 0.900  25.84 8.7597 0.0445 0.0624
 0.967  14.84 7.3556 0.0527 0.0643
TXS=178.855+/-0.106 ub

tag channel= 305, eff= 0.614770
Eg=276.68-281.02 W=1183.0-1186.5
Eg=278.85+/-2.17  W=1184.75+/-1.72
cos  degrees  DXS  eDXS_stat  eDXS_tot
-0.967 165.16 9.5237 0.0472 0.0670
-0.900 154.16 10.8836 0.0477 0.0724
-0.833 146.44 12.0905 0.0485 0.0775
-0.767 140.06 13.2821 0.0501 0.0832
-0.700 134.43 14.1893 0.0510 0.0874
-0.633 129.30 15.1590 0.0523 0.0921
-0.567 124.52 15.9530 0.0531 0.0958
-0.500 120.00 16.7699 0.0542 0.0998
-0.433 115.68 17.4802 0.0552 0.1034
